epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.406248,0.297121,0.579358,0.702879,0.702879
2,0.368043,0.255262,0.614339,0.744738,0.744738
3,0.362226,0.223821,0.644695,0.776179,0.776179
4,0.356840,0.223333,0.644695,0.776667,0.776667
5,0.360431,0.222766,0.644695,0.777234,0.777234
6,0.362154,0.222766,0.644695,0.777234,0.777234
7,0.356194,0.222967,0.644117,0.777033,0.777234
8,0.354111,0.221821,0.644984,0.778179,0.778179
9,0.355404,0.221961,0.644695,0.778039,0.778179
10,0.351598,0.219600,0.647586,0.780400,0.780400
11,0.348294,0.219600,0.647586,0.780400,0.780400
12,0.348869,0.219600,0.647586,0.780400,0.780400
13,0.353034,0.219600,0.647586,0.780400,0.780400
14,0.350449,0.218407,0.648742,0.781593,0.781593
15,0.347576,0.219539,0.647875,0.780461,0.781593
16,0.348869,0.218862,0.648453,0.781138,0.781593
17,0.349803,0.219539,0.647875,0.780461,0.781593
18,0.355260,0.217875,0.649032,0.782125,0.782125
19,0.353250,0.219539,0.647875,0.780461,0.782125
20,0.347935,0.218548,0.648453,0.781452,0.782125
21,0.350162,0.218548,0.648453,0.781452,0.782125
22,0.346930,0.218345,0.649032,0.781655,0.782125
23,0.345135,0.218548,0.648453,0.781452,0.782125
24,0.348869,0.219539,0.647875,0.780461,0.782125
25,0.349587,0.218548,0.648453,0.781452,0.782125
26,0.347074,0.218548,0.648453,0.781452,0.782125
27,0.345566,0.218548,0.648453,0.781452,0.782125
28,0.349156,0.219336,0.648453,0.780664,0.782125
29,0.345925,0.219539,0.647875,0.780461,0.782125
30,0.349731,0.218407,0.648742,0.781593,0.782125
