epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.364127,0.204946,0.661019,0.795054,0.795054
2,0.361290,0.204920,0.661055,0.795080,0.795080
3,0.361263,0.204920,0.661055,0.795080,0.795080
4,0.361232,0.204353,0.661664,0.795647,0.795647
5,0.362418,0.203304,0.662774,0.796696,0.796696
6,0.361545,0.204353,0.661664,0.795647,0.796696
7,0.362610,0.204396,0.661610,0.795604,0.796696
8,0.362816,0.204475,0.661538,0.795525,0.796696
9,0.361124,0.204510,0.661503,0.795490,0.796696
10,0.361379,0.204519,0.661485,0.795481,0.796696
11,0.361106,0.204484,0.661521,0.795516,0.796696
12,0.360565,0.203278,0.662792,0.796722,0.796722
13,0.360842,0.203469,0.662595,0.796531,0.796722
14,0.360408,0.204619,0.661359,0.795381,0.796722
15,0.359598,0.204362,0.661646,0.795638,0.796722
16,0.360480,0.204519,0.661485,0.795481,0.796722
17,0.359723,0.203278,0.662792,0.796722,0.796722
18,0.359616,0.203434,0.662631,0.796566,0.796722
19,0.360493,0.204362,0.661646,0.795638,0.796722
20,0.358810,0.204519,0.661485,0.795481,0.796722
21,0.359782,0.203469,0.662595,0.796531,0.796722
22,0.360028,0.204519,0.661485,0.795481,0.796722
23,0.359110,0.204362,0.661646,0.795638,0.796722
24,0.358296,0.204519,0.661485,0.795481,0.796722
