epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.365934,0.227505,0.638825,0.772495,0.772495
2,0.359983,0.225932,0.640333,0.774068,0.774068
3,0.358316,0.224446,0.641554,0.775554,0.775554
4,0.356631,0.222975,0.643134,0.777025,0.777025
5,0.359355,0.224446,0.641554,0.775554,0.777025
6,0.358746,0.222975,0.643134,0.777025,0.777025
7,0.358477,0.206867,0.658144,0.793133,0.793133
8,0.358029,0.214960,0.649957,0.785040,0.793133
9,0.358603,0.206867,0.658144,0.793133,0.793133
10,0.359051,0.214960,0.649957,0.785040,0.793133
11,0.357563,0.205482,0.659724,0.794518,0.794518
12,0.357832,0.214960,0.649957,0.785040,0.794518
13,0.359373,0.214960,0.649957,0.785040,0.794518
14,0.357240,0.213538,0.651537,0.786462,0.794518
15,0.355806,0.213538,0.651537,0.786462,0.794518
16,0.355734,0.214960,0.649957,0.785040,0.794518
17,0.354695,0.213538,0.651537,0.786462,0.794518
18,0.354766,0.206867,0.658144,0.793133,0.794518
19,0.355681,0.213538,0.651537,0.786462,0.794518
20,0.355448,0.213538,0.651537,0.786462,0.794518
21,0.354247,0.215121,0.649741,0.784879,0.794518
22,0.357401,0.215121,0.649741,0.784879,0.794518
23,0.355358,0.213698,0.651321,0.786302,0.794518
