epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.455139,0.374486,0.504537,0.625514,0.625514
2,0.401132,0.374486,0.504537,0.625514,0.625514
3,0.368031,0.370725,0.508167,0.629275,0.629275
4,0.370645,0.370725,0.508167,0.629275,0.629275
5,0.364547,0.376374,0.502722,0.623626,0.629275
6,0.346254,0.376374,0.502722,0.623626,0.629275
7,0.356707,0.376374,0.502722,0.623626,0.629275
8,0.345383,0.376374,0.502722,0.623626,0.629275
9,0.351481,0.376374,0.502722,0.623626,0.629275
10,0.356707,0.376374,0.502722,0.623626,0.629275
11,0.350174,0.376374,0.502722,0.623626,0.629275
12,0.336237,0.376374,0.502722,0.623626,0.629275
13,0.364983,0.376374,0.502722,0.623626,0.629275
14,0.329268,0.362280,0.515426,0.637720,0.637720
15,0.356707,0.362280,0.515426,0.637720,0.637720
16,0.346690,0.362280,0.515426,0.637720,0.637720
17,0.356272,0.362280,0.515426,0.637720,0.637720
18,0.342334,0.360434,0.517241,0.639566,0.639566
19,0.338850,0.360434,0.517241,0.639566,0.639566
20,0.348868,0.360434,0.517241,0.639566,0.639566
21,0.340592,0.360434,0.517241,0.639566,0.639566
22,0.352352,0.360434,0.517241,0.639566,0.639566
23,0.342334,0.360434,0.517241,0.639566,0.639566
24,0.339721,0.360434,0.517241,0.639566,0.639566
25,0.353223,0.360434,0.517241,0.639566,0.639566
26,0.349739,0.360434,0.517241,0.639566,0.639566
27,0.334495,0.360434,0.517241,0.639566,0.639566
28,0.347125,0.360434,0.517241,0.639566,0.639566
29,0.337108,0.360434,0.517241,0.639566,0.639566
30,0.349739,0.360434,0.517241,0.639566,0.639566
