epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.460852,0.206700,0.659353,0.793300,0.793300
2,0.396785,0.205286,0.660859,0.794714,0.794714
3,0.378776,0.204989,0.661217,0.795011,0.795011
4,0.373179,0.204874,0.661253,0.795126,0.795126
5,0.364779,0.204646,0.661468,0.795354,0.795354
6,0.360731,0.204822,0.661325,0.795178,0.795354
7,0.358089,0.204681,0.661397,0.795319,0.795354
8,0.355340,0.204410,0.661684,0.795590,0.795590
9,0.355089,0.204349,0.661719,0.795651,0.795651
10,0.353763,0.204007,0.661970,0.795993,0.795993
11,0.350486,0.203607,0.662472,0.796393,0.796393
12,0.350978,0.203572,0.662508,0.796428,0.796428
13,0.349098,0.203572,0.662508,0.796428,0.796428
14,0.348686,0.203642,0.662436,0.796358,0.796428
15,0.349447,0.203598,0.662472,0.796402,0.796428
16,0.347190,0.203546,0.662508,0.796454,0.796454
17,0.344244,0.203459,0.662651,0.796541,0.796541
18,0.345310,0.203424,0.662651,0.796576,0.796576
19,0.344271,0.203424,0.662651,0.796576,0.796576
20,0.345059,0.203372,0.662723,0.796628,0.796628
21,0.344092,0.203320,0.662759,0.796680,0.796680
22,0.343877,0.203320,0.662759,0.796680,0.796680
23,0.341960,0.203381,0.662759,0.796619,0.796680
24,0.341987,0.203207,0.662902,0.796793,0.796793
25,0.344432,0.203381,0.662759,0.796619,0.796793
26,0.342023,0.203207,0.662902,0.796793,0.796793
27,0.340930,0.203207,0.662902,0.796793,0.796793
28,0.341450,0.203207,0.662938,0.796793,0.796793
29,0.341056,0.203138,0.663010,0.796862,0.796862
30,0.342802,0.203137,0.662974,0.796863,0.796863
31,0.340178,0.203137,0.662974,0.796863,0.796863
32,0.340366,0.203137,0.662974,0.796863,0.796863
33,0.340187,0.203137,0.662974,0.796863,0.796863
34,0.338638,0.203137,0.662974,0.796863,0.796863
35,0.340859,0.203137,0.662974,0.796863,0.796863
36,0.339121,0.203137,0.662974,0.796863,0.796863
37,0.339748,0.203137,0.662974,0.796863,0.796863
38,0.341110,0.203434,0.662759,0.796566,0.796862
39,0.339587,0.203137,0.662974,0.796863,0.796863
40,0.339121,0.203137,0.662974,0.796863,0.796863
41,0.338208,0.202894,0.663189,0.797106,0.797106
42,0.337975,0.202894,0.663189,0.797106,0.797106
43,0.337904,0.202868,0.663225,0.797132,0.797132
44,0.338405,0.203111,0.663010,0.796889,0.797132
45,0.337608,0.203111,0.663010,0.796889,0.797132
46,0.337635,0.203137,0.662974,0.796863,0.797132
47,0.338790,0.203137,0.662974,0.796863,0.797132
48,0.337689,0.203137,0.662974,0.796863,0.797132
49,0.336910,0.203137,0.662974,0.796863,0.797132
50,0.336936,0.203312,0.662831,0.796688,0.797132
51,0.336927,0.203164,0.662974,0.796836,0.797132
52,0.337035,0.202973,0.663189,0.797027,0.797132
53,0.335817,0.202947,0.663225,0.797053,0.797132
54,0.335808,0.202947,0.663225,0.797053,0.797132
55,0.337760,0.202973,0.663189,0.797027,0.797132
