epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.363671,0.201814,0.664404,0.798186,0.798186
2,0.362476,0.201632,0.664583,0.798368,0.798368
3,0.362306,0.202675,0.663473,0.797325,0.798368
4,0.362015,0.202857,0.663276,0.797143,0.798368
5,0.361961,0.202675,0.663473,0.797325,0.798368
6,0.361684,0.202675,0.663473,0.797325,0.798368
7,0.361670,0.202857,0.663276,0.797143,0.798368
8,0.361402,0.202675,0.663473,0.797325,0.798368
9,0.360932,0.201632,0.664583,0.798368,0.798368
10,0.361218,0.201632,0.664583,0.798368,0.798368
11,0.361590,0.201632,0.664583,0.798368,0.798368
12,0.361133,0.201632,0.664583,0.798368,0.798368
13,0.360798,0.202857,0.663276,0.797143,0.798368
14,0.360126,0.202857,0.663276,0.797143,0.798368
