epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.374793,0.394332,0.519513,0.605668,0.605668
2,0.371481,0.210262,0.655951,0.789738,0.789738
3,0.369713,0.207385,0.658422,0.792615,0.792615
4,0.369888,0.393985,0.519746,0.606015,0.792615
5,0.371978,0.381821,0.526695,0.618179,0.792615
6,0.369565,0.389524,0.522002,0.610476,0.792615
7,0.369816,0.378636,0.528378,0.621364,0.792615
8,0.369704,0.389452,0.522056,0.610548,0.792615
9,0.370273,0.386875,0.523596,0.613125,0.792615
10,0.369959,0.371587,0.532014,0.628413,0.792615
11,0.369973,0.215591,0.651007,0.784409,0.792615
12,0.368330,0.210449,0.655163,0.789551,0.792615
13,0.369095,0.386781,0.523650,0.613219,0.792615
14,0.368563,0.208969,0.657652,0.791031,0.792615
15,0.367990,0.376795,0.529524,0.623205,0.792615
