epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.380108,0.257121,0.611159,0.742879,0.742879
2,0.357343,0.207806,0.658283,0.792194,0.792194
3,0.358205,0.207806,0.658283,0.792194,0.792194
4,0.351957,0.206177,0.660306,0.793823,0.793823
5,0.351813,0.205460,0.660596,0.794540,0.794540
6,0.352244,0.205460,0.660596,0.794540,0.794540
7,0.351239,0.207806,0.658283,0.792194,0.794540
8,0.353968,0.205460,0.660596,0.794540,0.794540
9,0.353609,0.208532,0.657994,0.791468,0.794540
10,0.355189,0.207806,0.658283,0.792194,0.794540
11,0.350521,0.207806,0.658283,0.792194,0.794540
12,0.358205,0.208532,0.657994,0.791468,0.794540
13,0.352316,0.207806,0.658283,0.792194,0.794540
14,0.349013,0.207806,0.658283,0.792194,0.794540
15,0.348941,0.208532,0.657994,0.791468,0.794540
16,0.349300,0.207806,0.658283,0.792194,0.794540
17,0.350162,0.206177,0.660306,0.793823,0.794540
