epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.560503,0.185685,0.689506,0.814315,0.814315
2,0.469443,0.185198,0.688927,0.814802,0.814802
3,0.410341,0.185071,0.688927,0.814929,0.814929
4,0.385135,0.183645,0.690951,0.816355,0.816355
5,0.373645,0.184663,0.689506,0.815337,0.816355
6,0.355978,0.182973,0.691818,0.817027,0.817027
7,0.343268,0.182567,0.692397,0.817433,0.817433
8,0.339605,0.182567,0.692397,0.817433,0.817433
9,0.336732,0.182567,0.692397,0.817433,0.817433
10,0.329910,0.182364,0.692686,0.817636,0.817636
11,0.320503,0.182364,0.692686,0.817636,0.817636
12,0.319138,0.181958,0.693264,0.818042,0.818042
13,0.315476,0.181756,0.693553,0.818244,0.818244
14,0.308869,0.181367,0.693842,0.818633,0.818633
15,0.308941,0.181367,0.693842,0.818633,0.818633
16,0.308223,0.181585,0.693264,0.818415,0.818633
17,0.303483,0.181585,0.693264,0.818415,0.818633
18,0.301688,0.181585,0.693264,0.818415,0.818633
19,0.301544,0.181585,0.693264,0.818415,0.818633
20,0.300610,0.181585,0.693264,0.818415,0.818633
21,0.301113,0.181585,0.693264,0.818415,0.818633
22,0.294075,0.181585,0.693264,0.818415,0.818633
23,0.296086,0.181585,0.693264,0.818415,0.818633
24,0.294937,0.181585,0.693264,0.818415,0.818633
25,0.294794,0.181538,0.692975,0.818462,0.818633
26,0.289838,0.181585,0.693264,0.818415,0.818633
