epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.393145,0.282720,0.589199,0.717280,0.717280
2,0.367350,0.256170,0.610888,0.743830,0.743830
3,0.363514,0.255733,0.611534,0.744267,0.744267
4,0.359606,0.254551,0.613401,0.745449,0.745449
5,0.359786,0.306803,0.574763,0.693197,0.745449
6,0.357133,0.287656,0.589629,0.712344,0.745449
7,0.355788,0.236310,0.629632,0.763690,0.763690
8,0.358800,0.231643,0.633870,0.768357,0.768357
9,0.358065,0.226325,0.639902,0.773675,0.773675
10,0.357079,0.228078,0.638538,0.771922,0.773675
11,0.356093,0.221865,0.643493,0.778135,0.778135
12,0.354444,0.222039,0.642847,0.777961,0.778135
13,0.356398,0.220096,0.644786,0.779904,0.779904
14,0.355250,0.219731,0.645217,0.780269,0.780269
15,0.353225,0.220072,0.644714,0.779928,0.780269
16,0.353243,0.221796,0.642775,0.778204,0.780269
17,0.355286,0.222720,0.642631,0.777280,0.780269
18,0.353368,0.219974,0.644714,0.780026,0.780269
19,0.353619,0.221409,0.643493,0.778591,0.780269
20,0.353816,0.217295,0.647731,0.782705,0.782705
21,0.352777,0.221944,0.643206,0.778056,0.782705
22,0.352759,0.221746,0.642919,0.778254,0.782705
23,0.351683,0.219974,0.644714,0.780026,0.782705
24,0.353189,0.220200,0.644571,0.779800,0.782705
25,0.352580,0.223430,0.641411,0.776570,0.782705
26,0.352024,0.223460,0.641267,0.776540,0.782705
27,0.352293,0.219974,0.644714,0.780026,0.782705
28,0.352078,0.220072,0.644714,0.779928,0.782705
29,0.350393,0.219608,0.645432,0.780392,0.782705
30,0.352526,0.219974,0.644714,0.780026,0.782705
31,0.352759,0.219219,0.645791,0.780781,0.782705
32,0.351092,0.223158,0.642057,0.776842,0.782705
