epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.622387,0.197826,0.669691,0.802174,0.802174
2,0.526132,0.197826,0.669691,0.802174,0.802174
3,0.475174,0.197826,0.669691,0.802174,0.802174
4,0.428571,0.197826,0.669691,0.802174,0.802174
5,0.388066,0.197826,0.669691,0.802174,0.802174
6,0.364547,0.197826,0.669691,0.802174,0.802174
7,0.349739,0.197826,0.669691,0.802174,0.802174
8,0.332753,0.197826,0.669691,0.802174,0.802174
9,0.320993,0.197826,0.669691,0.802174,0.802174
10,0.315331,0.197826,0.669691,0.802174,0.802174
11,0.293554,0.197826,0.669691,0.802174,0.802174
12,0.283537,0.197826,0.669691,0.802174,0.802174
13,0.280488,0.197826,0.669691,0.802174,0.802174
