epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.371691,0.403649,0.514659,0.596351,0.596351
2,0.371544,0.408033,0.512940,0.591967,0.596351
3,0.371736,0.404015,0.514892,0.595985,0.596351
4,0.369995,0.380571,0.527304,0.619429,0.619429
5,0.370465,0.396367,0.518886,0.603633,0.619429
6,0.371293,0.215988,0.650631,0.784012,0.784012
7,0.370232,0.396367,0.518886,0.603633,0.784012
8,0.370085,0.213775,0.652351,0.786225,0.786225
9,0.369530,0.213775,0.652351,0.786225,0.786225
10,0.370832,0.396367,0.518886,0.603633,0.786225
11,0.369525,0.390759,0.521375,0.609241,0.786225
12,0.368760,0.213775,0.652351,0.786225,0.786225
13,0.369221,0.374468,0.530116,0.625532,0.786225
14,0.367972,0.215586,0.651007,0.784414,0.786225
15,0.368066,0.386408,0.523113,0.613592,0.786225
16,0.368236,0.213775,0.652351,0.786225,0.786225
17,0.368299,0.207165,0.659049,0.792835,0.792835
18,0.368527,0.213310,0.652798,0.786690,0.792835
19,0.367337,0.207099,0.659121,0.792901,0.792901
20,0.368473,0.396250,0.518958,0.603750,0.792901
21,0.368129,0.206318,0.659837,0.793682,0.793682
22,0.368120,0.392023,0.520677,0.607977,0.793682
23,0.367842,0.379040,0.528092,0.620960,0.793682
24,0.367654,0.392023,0.520677,0.607977,0.793682
25,0.367936,0.213708,0.652422,0.786292,0.793682
26,0.367448,0.209250,0.657401,0.790750,0.793682
27,0.366683,0.386408,0.523113,0.613592,0.793682
28,0.367157,0.383450,0.525692,0.616550,0.793682
29,0.366983,0.384537,0.525656,0.615463,0.793682
30,0.367498,0.213729,0.652476,0.786271,0.793682
31,0.366052,0.384537,0.525656,0.615463,0.793682
32,0.367551,0.213708,0.652422,0.786292,0.793682
33,0.366589,0.210725,0.654858,0.789275,0.793682
