epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.443606,0.299531,0.579959,0.700469,0.700469
2,0.393013,0.289322,0.586585,0.710678,0.710678
3,0.383597,0.283102,0.591869,0.716898,0.716898
4,0.377367,0.285346,0.589773,0.714654,0.716898
5,0.372743,0.264360,0.606806,0.735640,0.735640
6,0.370572,0.254375,0.614686,0.745625,0.745625
7,0.368415,0.247650,0.620668,0.752350,0.752350
8,0.366083,0.247439,0.620578,0.752561,0.752561
9,0.365954,0.241856,0.626113,0.758144,0.758144
10,0.363854,0.241124,0.626829,0.758876,0.758876
11,0.362158,0.241471,0.626417,0.758529,0.758876
12,0.362028,0.245097,0.623068,0.754903,0.758876
13,0.363608,0.244133,0.623444,0.755867,0.758876
14,0.361617,0.236506,0.631074,0.763494,0.763494
15,0.360780,0.236493,0.631056,0.763507,0.763507
16,0.359164,0.240468,0.627008,0.759532,0.763507
17,0.358949,0.237844,0.629945,0.762156,0.763507
18,0.358815,0.237268,0.629927,0.762732,0.763507
19,0.359603,0.240096,0.627259,0.759904,0.763507
20,0.358627,0.238155,0.628996,0.761845,0.763507
21,0.357929,0.234108,0.633277,0.765892,0.765892
22,0.356738,0.233739,0.633724,0.766261,0.766261
23,0.357584,0.234010,0.633366,0.765990,0.766261
24,0.357110,0.233820,0.633438,0.766180,0.766261
25,0.356514,0.236168,0.630913,0.763832,0.766261
26,0.357356,0.238440,0.628817,0.761560,0.766261
27,0.354706,0.236191,0.630877,0.763809,0.766261
28,0.355852,0.236240,0.631253,0.763760,0.766261
29,0.354948,0.238342,0.628996,0.761658,0.766261
30,0.355583,0.235122,0.632256,0.764878,0.766261
31,0.354183,0.238310,0.628871,0.761690,0.766261
32,0.354200,0.235242,0.632077,0.764758,0.766261
33,0.355284,0.238069,0.629050,0.761931,0.766261
34,0.354138,0.238210,0.628907,0.761790,0.766261
