epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.601481,0.224444,0.633394,0.775556,0.775556
2,0.523955,0.224444,0.633394,0.775556,0.775556
3,0.459930,0.224444,0.633394,0.775556,0.775556
4,0.433362,0.224444,0.633394,0.775556,0.775556
5,0.395035,0.224444,0.633394,0.775556,0.775556
6,0.371080,0.224444,0.633394,0.775556,0.775556
7,0.350610,0.224444,0.633394,0.775556,0.775556
8,0.322300,0.224444,0.633394,0.775556,0.775556
9,0.315331,0.224444,0.633394,0.775556,0.775556
10,0.308362,0.224444,0.633394,0.775556,0.775556
11,0.293118,0.224444,0.633394,0.775556,0.775556
12,0.295732,0.224444,0.633394,0.775556,0.775556
13,0.287456,0.224444,0.633394,0.775556,0.775556
