epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.364653,0.213199,0.653008,0.786801,0.786801
2,0.359011,0.213153,0.653044,0.786847,0.786847
3,0.361214,0.213153,0.653044,0.786847,0.786847
4,0.360417,0.213153,0.653044,0.786847,0.786847
5,0.360211,0.207033,0.659353,0.792967,0.792967
6,0.359674,0.206699,0.659748,0.793301,0.793301
7,0.358581,0.207033,0.659353,0.792967,0.793301
8,0.361089,0.207033,0.659353,0.792967,0.793301
9,0.359665,0.207193,0.659210,0.792807,0.793301
10,0.359844,0.206699,0.659748,0.793301,0.793301
11,0.357865,0.206699,0.659748,0.793301,0.793301
12,0.358178,0.206699,0.659748,0.793301,0.793301
13,0.358653,0.206699,0.659748,0.793301,0.793301
14,0.359790,0.206699,0.659748,0.793301,0.793301
15,0.359101,0.207033,0.659353,0.792967,0.793301
16,0.358393,0.206699,0.659748,0.793301,0.793301
17,0.358671,0.206699,0.659748,0.793301,0.793301
18,0.357901,0.207033,0.659353,0.792967,0.793301
