epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.588850,0.222973,0.640653,0.777027,0.777027
2,0.496080,0.222973,0.640653,0.777027,0.777027
3,0.435976,0.222973,0.640653,0.777027,0.777027
4,0.399390,0.221597,0.642468,0.778403,0.778403
5,0.377613,0.221597,0.642468,0.778403,0.778403
6,0.360627,0.215642,0.649728,0.784358,0.784358
7,0.341028,0.215642,0.649728,0.784358,0.784358
8,0.330575,0.214286,0.651543,0.785714,0.785714
9,0.316202,0.212932,0.653358,0.787068,0.787068
10,0.303136,0.211517,0.653358,0.788483,0.788483
11,0.297474,0.211517,0.653358,0.788483,0.788483
12,0.282666,0.211517,0.653358,0.788483,0.788483
13,0.281359,0.211517,0.653358,0.788483,0.788483
14,0.277875,0.208379,0.656987,0.791621,0.791621
15,0.285714,0.208379,0.656987,0.791621,0.791621
16,0.257840,0.208379,0.656987,0.791621,0.791621
17,0.271341,0.208379,0.656987,0.791621,0.791621
18,0.260453,0.208379,0.656987,0.791621,0.791621
19,0.259582,0.208379,0.656987,0.791621,0.791621
20,0.264373,0.208379,0.656987,0.791621,0.791621
21,0.251742,0.208379,0.656987,0.791621,0.791621
22,0.260889,0.208379,0.656987,0.791621,0.791621
23,0.254791,0.208379,0.656987,0.791621,0.791621
24,0.240854,0.208379,0.656987,0.791621,0.791621
25,0.246951,0.208379,0.656987,0.791621,0.791621
26,0.252178,0.208379,0.656987,0.791621,0.791621
