epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.497401,0.216921,0.651250,0.783079,0.783079
2,0.422525,0.214371,0.652901,0.785629,0.785629
3,0.399132,0.212392,0.654841,0.787608,0.787608
4,0.388180,0.211883,0.655271,0.788117,0.788117
5,0.374610,0.210967,0.656277,0.789033,0.789033
6,0.368193,0.210814,0.656708,0.789186,0.789186
7,0.364016,0.209931,0.657498,0.790069,0.790069
8,0.359158,0.209550,0.657713,0.790450,0.790450
9,0.353996,0.209971,0.656995,0.790029,0.790450
10,0.351755,0.209304,0.657498,0.790696,0.790696
11,0.346843,0.209000,0.657785,0.791000,0.791000
12,0.347453,0.207759,0.659221,0.792241,0.792241
13,0.343581,0.207031,0.659940,0.792969,0.792969
14,0.343455,0.207031,0.659940,0.792969,0.792969
15,0.339225,0.207031,0.659940,0.792969,0.792969
16,0.340085,0.206960,0.660011,0.793040,0.793040
17,0.338597,0.206960,0.660011,0.793040,0.793040
18,0.336106,0.206907,0.660083,0.793093,0.793093
19,0.335030,0.206907,0.660083,0.793093,0.793093
20,0.333542,0.206591,0.660514,0.793409,0.793409
21,0.332646,0.206538,0.660586,0.793462,0.793462
22,0.331391,0.206536,0.660514,0.793464,0.793464
23,0.333292,0.206467,0.660658,0.793533,0.793533
24,0.330925,0.206133,0.661089,0.793867,0.793867
25,0.328649,0.206168,0.661017,0.793832,0.793867
26,0.328685,0.206168,0.661017,0.793832,0.793867
27,0.329868,0.206254,0.660801,0.793746,0.793867
28,0.327340,0.204968,0.662238,0.795032,0.795032
29,0.325530,0.205499,0.661807,0.794501,0.795032
30,0.328219,0.205393,0.661951,0.794607,0.795032
31,0.326408,0.204863,0.662381,0.795137,0.795137
32,0.326928,0.204863,0.662381,0.795137,0.795137
33,0.325888,0.204653,0.662669,0.795347,0.795347
34,0.325745,0.204653,0.662669,0.795347,0.795347
35,0.323181,0.204653,0.662669,0.795347,0.795347
36,0.323594,0.204565,0.662741,0.795435,0.795435
37,0.324096,0.204565,0.662741,0.795435,0.795435
38,0.321640,0.205183,0.662238,0.794817,0.795435
39,0.323289,0.204653,0.662669,0.795347,0.795435
40,0.324544,0.204653,0.662669,0.795347,0.795435
41,0.321048,0.204652,0.662597,0.795348,0.795435
42,0.323988,0.204565,0.662741,0.795435,0.795435
43,0.321102,0.204565,0.662741,0.795435,0.795435
44,0.322375,0.204653,0.662669,0.795347,0.795435
45,0.321299,0.204653,0.662669,0.795347,0.795435
46,0.321891,0.204653,0.662669,0.795347,0.795435
47,0.321676,0.204653,0.662669,0.795347,0.795435
48,0.320995,0.205183,0.662238,0.794817,0.795435
