epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.369395,0.217998,0.647103,0.782002,0.782002
2,0.363143,0.218284,0.646852,0.781716,0.782002
3,0.362109,0.214816,0.650470,0.785184,0.785184
4,0.362239,0.213414,0.651921,0.786586,0.786586
5,0.361796,0.214106,0.651276,0.785894,0.786586
6,0.361012,0.213303,0.651939,0.786697,0.786697
7,0.361196,0.210922,0.654267,0.789078,0.789078
8,0.360417,0.210824,0.654374,0.789176,0.789176
9,0.359987,0.212329,0.652942,0.787671,0.789176
10,0.360704,0.211287,0.653998,0.788713,0.789176
11,0.359343,0.213026,0.652279,0.786974,0.789176
12,0.361066,0.209743,0.655610,0.790257,0.790257
13,0.359625,0.212186,0.653210,0.787814,0.790257
14,0.359491,0.209672,0.655700,0.790328,0.790328
15,0.360381,0.212128,0.653282,0.787872,0.790328
16,0.359526,0.212115,0.653300,0.787885,0.790328
17,0.359835,0.209019,0.656488,0.790981,0.790981
18,0.359227,0.209708,0.655825,0.790292,0.790981
19,0.359406,0.210445,0.655180,0.789555,0.790981
20,0.357481,0.209736,0.655861,0.790264,0.790981
21,0.357606,0.208791,0.656828,0.791209,0.791209
22,0.356823,0.209745,0.655843,0.790255,0.791209
23,0.357812,0.208016,0.657580,0.791984,0.791984
24,0.358734,0.210432,0.655198,0.789568,0.791984
25,0.358018,0.209736,0.655861,0.790264,0.791984
26,0.357897,0.210419,0.655216,0.789581,0.791984
27,0.356783,0.209723,0.655879,0.790277,0.791984
28,0.357213,0.210419,0.655216,0.789581,0.791984
29,0.356962,0.209684,0.655933,0.790316,0.791984
30,0.356595,0.207990,0.657616,0.792010,0.792010
31,0.356783,0.210419,0.655216,0.789581,0.792010
32,0.357674,0.208035,0.657580,0.791965,0.792010
33,0.356720,0.208681,0.656954,0.791319,0.792010
34,0.356948,0.208522,0.657115,0.791478,0.792010
35,0.356192,0.208681,0.656954,0.791319,0.792010
36,0.356165,0.209723,0.655879,0.790277,0.792010
37,0.356295,0.208482,0.657168,0.791518,0.792010
38,0.354608,0.208048,0.657562,0.791952,0.792010
39,0.356479,0.210477,0.655163,0.789523,0.792010
40,0.355521,0.210379,0.655270,0.789621,0.792010
41,0.354500,0.210374,0.655270,0.789626,0.792010
42,0.354760,0.210427,0.655198,0.789573,0.792010
