epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.522648,0.280303,0.597096,0.719697,0.719697
2,0.450784,0.280303,0.597096,0.719697,0.719697
3,0.402439,0.280303,0.597096,0.719697,0.719697
4,0.385453,0.280303,0.597096,0.719697,0.719697
5,0.373258,0.277078,0.600726,0.722922,0.722922
6,0.365854,0.277078,0.600726,0.722922,0.722922
7,0.353659,0.250918,0.627949,0.749082,0.749082
8,0.336672,0.249389,0.629764,0.750611,0.750611
9,0.339721,0.228944,0.649728,0.771056,0.771056
10,0.327526,0.228944,0.649728,0.771056,0.771056
11,0.326655,0.228944,0.649728,0.771056,0.771056
12,0.316638,0.228944,0.649728,0.771056,0.771056
13,0.317944,0.228944,0.649728,0.771056,0.771056
14,0.307491,0.228944,0.649728,0.771056,0.771056
15,0.314024,0.228944,0.649728,0.771056,0.771056
16,0.294861,0.228944,0.649728,0.771056,0.771056
17,0.300523,0.228944,0.649728,0.771056,0.771056
18,0.297909,0.228944,0.649728,0.771056,0.771056
19,0.284843,0.228944,0.649728,0.771056,0.771056
20,0.308798,0.228944,0.649728,0.771056,0.771056
21,0.295296,0.228944,0.649728,0.771056,0.771056
