epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.375585,0.221454,0.644900,0.778546,0.778546
2,0.371557,0.223576,0.643396,0.776424,0.778546
3,0.371405,0.393717,0.519889,0.606283,0.778546
4,0.371172,0.385847,0.524241,0.614153,0.778546
5,0.370657,0.385196,0.524850,0.614804,0.778546
6,0.370563,0.396885,0.519047,0.603115,0.778546
7,0.369727,0.211296,0.654392,0.788704,0.788704
8,0.369404,0.214156,0.651885,0.785844,0.788704
9,0.369829,0.377631,0.528325,0.622369,0.788704
10,0.369865,0.214133,0.651903,0.785867,0.788704
11,0.370089,0.214133,0.651903,0.785867,0.788704
12,0.369727,0.213469,0.652673,0.786531,0.788704
13,0.369337,0.217924,0.648285,0.782076,0.788704
14,0.368120,0.381660,0.526444,0.618340,0.788704
15,0.368509,0.209293,0.657312,0.790707,0.790707
16,0.369503,0.215994,0.650542,0.784006,0.790707
17,0.367234,0.213789,0.652225,0.786211,0.790707
18,0.368379,0.210774,0.655789,0.789226,0.790707
19,0.368250,0.213768,0.652297,0.786232,0.790707
20,0.368173,0.211100,0.654625,0.788900,0.790707
21,0.367954,0.374324,0.531584,0.625676,0.790707
22,0.367824,0.211442,0.654213,0.788558,0.790707
23,0.367547,0.386229,0.524510,0.613771,0.790707
24,0.366070,0.381439,0.526820,0.618561,0.790707
25,0.367171,0.211174,0.654482,0.788826,0.790707
26,0.366540,0.211174,0.654482,0.788826,0.790707
27,0.367050,0.211174,0.654482,0.788826,0.790707
