epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.372262,0.232108,0.635952,0.767892,0.767892
2,0.364213,0.286297,0.591712,0.713703,0.767892
3,0.363891,0.286592,0.591353,0.713408,0.767892
4,0.366472,0.285757,0.592215,0.714243,0.767892
5,0.364016,0.290561,0.587906,0.709439,0.767892
6,0.365414,0.290721,0.587762,0.709279,0.767892
7,0.365594,0.285916,0.592071,0.714084,0.767892
8,0.365092,0.286592,0.591353,0.713408,0.767892
9,0.362134,0.303024,0.578282,0.696976,0.767892
10,0.363711,0.289719,0.588768,0.710281,0.767892
11,0.363317,0.290561,0.587906,0.709439,0.767892
12,0.363299,0.285887,0.591784,0.714113,0.767892
13,0.362008,0.289846,0.588337,0.710154,0.767892
