epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.419461,0.343251,0.546401,0.656749,0.656749
2,0.374147,0.324719,0.556808,0.675281,0.675281
3,0.363447,0.305584,0.571263,0.694416,0.694416
4,0.356697,0.274626,0.596993,0.725374,0.725374
5,0.354973,0.268511,0.601619,0.731489,0.731489
6,0.352172,0.265219,0.604510,0.734781,0.734781
7,0.358133,0.257450,0.612894,0.742550,0.742550
8,0.354973,0.256430,0.613761,0.743570,0.743570
9,0.351670,0.243355,0.624169,0.756645,0.756645
10,0.350305,0.286055,0.583695,0.713945,0.756645
11,0.352316,0.286170,0.584851,0.713830,0.756645
12,0.354614,0.242231,0.625903,0.757769,0.757769
13,0.349874,0.242809,0.624169,0.757191,0.757769
14,0.347361,0.285799,0.583984,0.714201,0.757769
15,0.351239,0.285914,0.585140,0.714086,0.757769
16,0.352531,0.242023,0.625036,0.757977,0.757977
17,0.344991,0.241999,0.626193,0.758001,0.758001
18,0.350018,0.242141,0.625903,0.757859,0.758001
19,0.350305,0.242164,0.624747,0.757836,0.758001
20,0.352388,0.242023,0.625036,0.757977,0.758001
21,0.350880,0.242306,0.624458,0.757694,0.758001
22,0.344847,0.285941,0.583695,0.714059,0.758001
23,0.350090,0.238839,0.628794,0.761161,0.761161
24,0.349515,0.238449,0.628505,0.761551,0.761551
25,0.350521,0.235142,0.631685,0.764858,0.764858
26,0.345996,0.238997,0.627927,0.761003,0.764858
27,0.346786,0.235565,0.630818,0.764435,0.764858
28,0.344345,0.235608,0.629662,0.764392,0.764858
29,0.353178,0.232520,0.633709,0.767480,0.767480
30,0.341688,0.232520,0.633709,0.767480,0.767480
31,0.345566,0.233327,0.630818,0.766673,0.767480
32,0.348797,0.233278,0.631975,0.766722,0.767480
33,0.345925,0.275526,0.591211,0.724474,0.767480
34,0.347145,0.275526,0.591211,0.724474,0.767480
35,0.344847,0.232967,0.632264,0.767033,0.767480
36,0.345996,0.233871,0.631107,0.766129,0.767480
37,0.346068,0.261309,0.604221,0.738691,0.767480
38,0.346355,0.220705,0.644984,0.779295,0.779295
39,0.344991,0.220564,0.645273,0.779436,0.779436
40,0.343411,0.220564,0.645273,0.779436,0.779436
41,0.346068,0.220564,0.645273,0.779436,0.779436
42,0.346930,0.233388,0.631396,0.766612,0.779436
43,0.347361,0.233388,0.631396,0.766612,0.779436
44,0.344488,0.275875,0.590055,0.724125,0.779436
45,0.344847,0.275875,0.590055,0.724125,0.779436
46,0.344057,0.233388,0.631396,0.766612,0.779436
47,0.344919,0.233577,0.629951,0.766423,0.779436
48,0.343124,0.233437,0.630240,0.766563,0.779436
49,0.343627,0.233017,0.631107,0.766983,0.779436
50,0.342334,0.220230,0.644984,0.779770,0.779770
51,0.341185,0.220230,0.644984,0.779770,0.779770
52,0.339964,0.233388,0.631396,0.766612,0.779770
53,0.340969,0.275233,0.590055,0.724767,0.779770
54,0.343986,0.275735,0.590344,0.724265,0.779770
55,0.339820,0.275735,0.590344,0.724265,0.779770
56,0.339964,0.233529,0.631107,0.766471,0.779770
57,0.341544,0.233388,0.631396,0.766612,0.779770
58,0.338959,0.233388,0.631396,0.766612,0.779770
59,0.338384,0.233437,0.630240,0.766563,0.779770
60,0.340610,0.233437,0.630240,0.766563,0.779770
61,0.340036,0.233437,0.630240,0.766563,0.779770
62,0.342406,0.233388,0.631396,0.766612,0.779770
