epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.387074,0.453161,0.483955,0.546839,0.546839
2,0.367038,0.452055,0.484822,0.547945,0.547945
3,0.366750,0.450951,0.485690,0.549049,0.549049
4,0.357630,0.450951,0.485690,0.549049,0.549049
5,0.368187,0.429418,0.496964,0.570582,0.570582
6,0.368761,0.429418,0.496964,0.570582,0.570582
7,0.364524,0.429418,0.496964,0.570582,0.570582
8,0.361293,0.372360,0.531078,0.627640,0.627640
9,0.357630,0.284232,0.596126,0.715768,0.715768
10,0.359856,0.284232,0.596126,0.715768,0.715768
11,0.362226,0.283855,0.596415,0.716145,0.716145
12,0.359785,0.283855,0.596415,0.716145,0.716145
13,0.360503,0.283855,0.596415,0.716145,0.716145
14,0.359785,0.283855,0.596415,0.716145,0.716145
15,0.361364,0.283855,0.596415,0.716145,0.716145
16,0.359066,0.283855,0.596415,0.716145,0.716145
17,0.360503,0.283855,0.596415,0.716145,0.716145
18,0.362154,0.283855,0.596415,0.716145,0.716145
19,0.362083,0.372360,0.531078,0.627640,0.716145
20,0.358851,0.284232,0.596126,0.715768,0.716145
21,0.357343,0.283855,0.596415,0.716145,0.716145
22,0.360359,0.283855,0.596415,0.716145,0.716145
23,0.358564,0.283855,0.596415,0.716145,0.716145
