epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.390664,0.428431,0.495519,0.571569,0.571569
2,0.362442,0.307246,0.570974,0.692754,0.692754
3,0.367612,0.307246,0.570974,0.692754,0.692754
4,0.361293,0.425147,0.497543,0.574853,0.692754
5,0.360431,0.307931,0.570107,0.692069,0.692754
6,0.363878,0.428571,0.495230,0.571429,0.692754
7,0.365386,0.306849,0.571263,0.693151,0.693151
8,0.364022,0.268341,0.604510,0.731659,0.731659
9,0.362513,0.268341,0.604510,0.731659,0.731659
10,0.365171,0.269336,0.603354,0.730664,0.731659
11,0.363950,0.269336,0.603354,0.730664,0.731659
12,0.365171,0.271010,0.601908,0.728990,0.731659
13,0.355548,0.268341,0.604510,0.731659,0.731659
14,0.359928,0.268341,0.604510,0.731659,0.731659
15,0.359210,0.371415,0.531946,0.628585,0.731659
16,0.359210,0.268341,0.604510,0.731659,0.731659
17,0.361939,0.371415,0.531946,0.628585,0.731659
18,0.362370,0.268341,0.604510,0.731659,0.731659
19,0.357630,0.371415,0.531946,0.628585,0.731659
20,0.356481,0.268341,0.604510,0.731659,0.731659
