epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.372382,0.232656,0.634151,0.767344,0.767344
2,0.363543,0.239522,0.628128,0.760478,0.767344
3,0.359235,0.211417,0.654514,0.788583,0.788583
4,0.359199,0.211417,0.654514,0.788583,0.788583
5,0.361044,0.211250,0.654800,0.788750,0.788750
6,0.361214,0.207990,0.658421,0.792010,0.792010
7,0.358564,0.208858,0.657489,0.791142,0.792010
8,0.360238,0.205054,0.660787,0.794946,0.794946
9,0.359710,0.208398,0.658027,0.791602,0.794946
10,0.359253,0.207857,0.658565,0.792143,0.794946
11,0.358823,0.210809,0.655159,0.789191,0.794946
12,0.357498,0.203223,0.662759,0.796777,0.796777
13,0.360005,0.205794,0.659783,0.794206,0.796777
14,0.357928,0.207812,0.658600,0.792188,0.796777
15,0.359611,0.210729,0.655266,0.789271,0.796777
16,0.359495,0.210729,0.655266,0.789271,0.796777
17,0.357990,0.210729,0.655266,0.789271,0.796777
18,0.357749,0.211058,0.654872,0.788942,0.796777
19,0.357498,0.211058,0.654872,0.788942,0.796777
20,0.358483,0.210729,0.655266,0.789271,0.796777
21,0.357247,0.210622,0.655374,0.789378,0.796777
22,0.356558,0.207980,0.658385,0.792020,0.796777
23,0.357005,0.207980,0.658385,0.792020,0.796777
24,0.355689,0.210622,0.655374,0.789378,0.796777
