epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.386513,0.323768,0.555947,0.676232,0.676232
2,0.363299,0.255649,0.610816,0.744351,0.744351
3,0.362295,0.254055,0.613042,0.745945,0.745945
4,0.360198,0.245245,0.620368,0.754755,0.754755
5,0.357796,0.237150,0.627550,0.762850,0.762850
6,0.360861,0.227363,0.637173,0.772637,0.772637
7,0.357043,0.228012,0.636383,0.771988,0.772637
8,0.357957,0.228012,0.636383,0.771988,0.772637
9,0.356971,0.225751,0.638610,0.774249,0.774249
10,0.358334,0.225751,0.638610,0.774249,0.774249
11,0.356523,0.225543,0.639041,0.774457,0.774457
12,0.356003,0.225786,0.638538,0.774214,0.774457
13,0.355573,0.222907,0.641626,0.777093,0.777093
14,0.356864,0.227691,0.637173,0.772309,0.777093
15,0.355752,0.226602,0.638322,0.773398,0.777093
16,0.357814,0.221409,0.643493,0.778591,0.778591
17,0.355322,0.223695,0.641195,0.776305,0.778591
18,0.356308,0.220776,0.644355,0.779224,0.779224
19,0.355215,0.220776,0.644355,0.779224,0.779224
20,0.355376,0.222958,0.642057,0.777042,0.779224
21,0.356362,0.222570,0.642488,0.777430,0.779224
22,0.355071,0.222858,0.642057,0.777142,0.779224
23,0.355250,0.224871,0.640261,0.775129,0.779224
24,0.353745,0.222063,0.642919,0.777937,0.779224
25,0.355950,0.222744,0.642129,0.777256,0.779224
26,0.354964,0.219015,0.646294,0.780985,0.780985
27,0.353637,0.221865,0.643206,0.778135,0.780985
28,0.354247,0.218888,0.646438,0.781112,0.781112
29,0.353440,0.221736,0.643350,0.778264,0.781112
30,0.351128,0.223613,0.641985,0.776387,0.781112
31,0.353476,0.226474,0.638251,0.773526,0.781112
32,0.354838,0.221736,0.643350,0.778264,0.781112
33,0.351092,0.223613,0.641985,0.776387,0.781112
34,0.353440,0.222257,0.642847,0.777743,0.781112
35,0.352562,0.223613,0.641985,0.776387,0.781112
36,0.352239,0.215912,0.649167,0.784088,0.784088
37,0.352203,0.218488,0.646581,0.781512,0.784088
38,0.350554,0.218731,0.646079,0.781269,0.784088
39,0.350142,0.218875,0.646222,0.781125,0.784088
40,0.351289,0.221736,0.643350,0.778264,0.784088
41,0.350912,0.221979,0.642847,0.778021,0.784088
42,0.351396,0.218888,0.646438,0.781112,0.784088
43,0.351378,0.220743,0.645073,0.779257,0.784088
44,0.352131,0.273398,0.600761,0.726602,0.784088
45,0.349353,0.270840,0.602629,0.729160,0.784088
46,0.352651,0.221736,0.643350,0.778264,0.784088
47,0.351683,0.220743,0.645073,0.779257,0.784088
48,0.351074,0.226474,0.638251,0.773526,0.784088
