epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.630233,0.201946,0.664065,0.798054,0.798054
2,0.555619,0.201946,0.664065,0.798054,0.798054
3,0.504847,0.201946,0.664065,0.798054,0.798054
4,0.465063,0.201946,0.664065,0.798054,0.798054
5,0.422190,0.201738,0.664354,0.798262,0.798262
6,0.393250,0.201738,0.664354,0.798262,0.798262
7,0.367397,0.201738,0.664354,0.798262,0.798262
8,0.351095,0.201529,0.664643,0.798471,0.798471
9,0.333501,0.201529,0.664643,0.798471,0.798471
10,0.314829,0.201529,0.664643,0.798471,0.798471
11,0.299820,0.201529,0.664643,0.798471,0.798471
12,0.288618,0.201529,0.664643,0.798471,0.798471
13,0.274614,0.201529,0.664643,0.798471,0.798471
14,0.269443,0.201529,0.664643,0.798471,0.798471
15,0.252783,0.201529,0.664643,0.798471,0.798471
16,0.253070,0.201529,0.664643,0.798471,0.798471
17,0.246750,0.201529,0.664643,0.798471,0.798471
18,0.233609,0.201529,0.664643,0.798471,0.798471
19,0.229084,0.201529,0.664643,0.798471,0.798471
20,0.221759,0.201529,0.664643,0.798471,0.798471
