epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.479965,0.609562,0.444646,0.390438,0.390438
2,0.410279,0.523810,0.480944,0.476190,0.476190
3,0.376307,0.523810,0.480944,0.476190,0.476190
4,0.366725,0.525735,0.480944,0.474265,0.476190
5,0.364983,0.417886,0.533575,0.582114,0.582114
6,0.361063,0.417886,0.533575,0.582114,0.582114
7,0.350174,0.356742,0.539020,0.643258,0.643258
8,0.350174,0.356742,0.539020,0.643258,0.643258
9,0.347561,0.356742,0.539020,0.643258,0.643258
10,0.352787,0.356742,0.539020,0.643258,0.643258
11,0.338415,0.291045,0.575318,0.708955,0.708955
12,0.348432,0.291045,0.575318,0.708955,0.708955
13,0.347561,0.289441,0.577132,0.710559,0.710559
14,0.349739,0.289441,0.577132,0.710559,0.710559
15,0.344948,0.289441,0.577132,0.710559,0.710559
16,0.341463,0.289441,0.577132,0.710559,0.710559
17,0.342770,0.289441,0.577132,0.710559,0.710559
18,0.336237,0.289441,0.577132,0.710559,0.710559
19,0.344948,0.287841,0.578947,0.712159,0.712159
20,0.337979,0.287841,0.578947,0.712159,0.712159
21,0.324477,0.287841,0.578947,0.712159,0.712159
22,0.341463,0.287841,0.578947,0.712159,0.712159
23,0.340592,0.287841,0.578947,0.712159,0.712159
24,0.329268,0.287841,0.578947,0.712159,0.712159
25,0.327526,0.287841,0.578947,0.712159,0.712159
26,0.342334,0.287841,0.578947,0.712159,0.712159
27,0.334495,0.287841,0.578947,0.712159,0.712159
28,0.327091,0.287841,0.578947,0.712159,0.712159
29,0.338415,0.287841,0.578947,0.712159,0.712159
30,0.330139,0.287841,0.578947,0.712159,0.712159
31,0.337979,0.287841,0.578947,0.712159,0.712159
