epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.422262,0.566820,0.431049,0.433180,0.433180
2,0.372352,0.510760,0.457936,0.489240,0.489240
3,0.371993,0.418729,0.501012,0.581271,0.581271
4,0.361724,0.387897,0.516334,0.612103,0.612103
5,0.363591,0.371833,0.529055,0.628167,0.628167
6,0.359928,0.367704,0.531946,0.632296,0.632296
7,0.358707,0.356373,0.540908,0.643627,0.643627
8,0.356122,0.366462,0.533102,0.633538,0.643627
9,0.355763,0.365533,0.533969,0.634467,0.643627
10,0.357558,0.345608,0.549581,0.654392,0.654392
11,0.353178,0.346205,0.549003,0.653795,0.654392
12,0.355907,0.341722,0.552472,0.658278,0.658278
13,0.356984,0.349210,0.546401,0.650790,0.658278
14,0.354183,0.344713,0.550448,0.655287,0.658278
15,0.354614,0.355157,0.542064,0.644843,0.658278
16,0.355117,0.352560,0.544088,0.647440,0.658278
17,0.355189,0.341280,0.553050,0.658720,0.658720
18,0.352316,0.349376,0.546690,0.650624,0.658720
19,0.347074,0.343218,0.551605,0.656782,0.658720
20,0.351741,0.343218,0.551605,0.656782,0.658720
21,0.351382,0.343218,0.551605,0.656782,0.658720
22,0.354973,0.343515,0.551315,0.656485,0.658720
23,0.350018,0.344560,0.550448,0.655440,0.658720
24,0.354399,0.335526,0.557676,0.664474,0.664474
25,0.350162,0.334648,0.558543,0.665352,0.665352
26,0.351311,0.334064,0.559121,0.665936,0.665936
27,0.348007,0.334648,0.558543,0.665352,0.665936
28,0.351454,0.334064,0.559121,0.665936,0.665936
29,0.352603,0.346640,0.548135,0.653360,0.665936
30,0.351598,0.346640,0.548135,0.653360,0.665936
31,0.351239,0.334064,0.559121,0.665936,0.665936
32,0.351095,0.346640,0.548135,0.653360,0.665936
33,0.352460,0.330281,0.562012,0.669719,0.669719
34,0.355907,0.343667,0.551315,0.656333,0.669719
35,0.350018,0.343667,0.551315,0.656333,0.669719
36,0.346930,0.334064,0.559121,0.665936,0.669719
37,0.351239,0.334064,0.559121,0.665936,0.669719
38,0.350736,0.332458,0.560567,0.667542,0.669719
39,0.345135,0.332458,0.560567,0.667542,0.669719
40,0.347720,0.332458,0.560567,0.667542,0.669719
41,0.348941,0.346205,0.549003,0.653795,0.669719
42,0.351670,0.332458,0.560567,0.667542,0.669719
43,0.349803,0.332458,0.560567,0.667542,0.669719
44,0.353752,0.332458,0.560567,0.667542,0.669719
45,0.346355,0.342030,0.552761,0.657970,0.669719
