epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.371503,0.267082,0.604818,0.732918,0.732918
2,0.371436,0.271301,0.601773,0.728699,0.732918
3,0.370550,0.260376,0.609886,0.739624,0.739624
4,0.371338,0.259831,0.610424,0.740169,0.740169
5,0.369633,0.210349,0.656201,0.789651,0.789651
6,0.369691,0.269714,0.603295,0.730286,0.789651
7,0.370134,0.269714,0.603295,0.730286,0.789651
8,0.368876,0.269255,0.603600,0.730745,0.789651
9,0.370277,0.269714,0.603295,0.730286,0.789651
10,0.369785,0.265485,0.606430,0.734515,0.789651
11,0.370546,0.330435,0.558950,0.669565,0.789651
12,0.370031,0.207383,0.658924,0.792617,0.792617
13,0.367883,0.325491,0.561906,0.674509,0.792617
14,0.369404,0.265558,0.606322,0.734442,0.792617
15,0.369476,0.263306,0.608024,0.736694,0.792617
16,0.367641,0.265360,0.606501,0.734640,0.792617
17,0.368138,0.265360,0.606501,0.734640,0.792617
18,0.368563,0.265360,0.606501,0.734640,0.792617
19,0.368173,0.207220,0.659103,0.792780,0.792780
20,0.367757,0.258736,0.611462,0.741264,0.792780
21,0.367422,0.329866,0.559255,0.670134,0.792780
22,0.367596,0.264908,0.606806,0.735092,0.792780
23,0.367847,0.265360,0.606501,0.734640,0.792780
24,0.366938,0.210613,0.655968,0.789387,0.792780
25,0.367131,0.265360,0.606501,0.734640,0.792780
26,0.367981,0.269587,0.603367,0.730413,0.792780
27,0.366209,0.259371,0.610979,0.740629,0.792780
28,0.367332,0.265360,0.606501,0.734640,0.792780
29,0.367014,0.265360,0.606501,0.734640,0.792780
30,0.366683,0.265360,0.606501,0.734640,0.792780
31,0.366048,0.325254,0.562085,0.674746,0.792780
