epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.378661,0.294106,0.584674,0.705894,0.705894
2,0.365773,0.214365,0.653189,0.785635,0.785635
3,0.365576,0.214847,0.652471,0.785153,0.785635
4,0.364876,0.214083,0.653261,0.785917,0.785917
5,0.365844,0.286332,0.591066,0.713668,0.785917
6,0.364841,0.285721,0.591712,0.714279,0.785917
7,0.364195,0.219580,0.648521,0.780420,0.785917
8,0.364536,0.212894,0.654697,0.787106,0.787106
9,0.363281,0.212894,0.654697,0.787106,0.787106
10,0.362474,0.285535,0.591856,0.714465,0.787106
11,0.362779,0.212840,0.654769,0.787160,0.787160
12,0.361560,0.213343,0.654122,0.786657,0.787160
13,0.361202,0.212840,0.654769,0.787160,0.787160
14,0.362815,0.285535,0.591856,0.714465,0.787160
15,0.362008,0.212507,0.654912,0.787493,0.787493
16,0.360879,0.273894,0.601336,0.726106,0.787493
17,0.360628,0.212346,0.655128,0.787654,0.787654
18,0.360234,0.284869,0.592215,0.715131,0.787654
19,0.362170,0.284869,0.592215,0.715131,0.787654
20,0.360001,0.212848,0.654481,0.787152,0.787654
21,0.361381,0.284869,0.592215,0.715131,0.787654
22,0.359015,0.218922,0.649023,0.781078,0.787654
23,0.358997,0.284869,0.592215,0.715131,0.787654
24,0.360503,0.212588,0.655056,0.787412,0.787654
25,0.361990,0.284898,0.591928,0.715102,0.787654
26,0.357832,0.284898,0.591928,0.715102,0.787654
27,0.358513,0.212411,0.654841,0.787589,0.787654
28,0.360359,0.284898,0.591928,0.715102,0.787654
29,0.360216,0.273301,0.601767,0.726699,0.787654
