epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.556620,0.307593,0.566243,0.692407,0.692407
2,0.451655,0.306804,0.566243,0.693196,0.693196
3,0.426829,0.251476,0.613430,0.748524,0.748524
4,0.414634,0.251476,0.613430,0.748524,0.748524
5,0.377178,0.250883,0.613430,0.749117,0.749117
6,0.366289,0.250883,0.613430,0.749117,0.749117
7,0.357143,0.250883,0.613430,0.749117,0.749117
8,0.337108,0.228833,0.637024,0.771167,0.771167
9,0.338415,0.229714,0.635209,0.770286,0.771167
10,0.331446,0.229714,0.635209,0.770286,0.771167
11,0.328397,0.229714,0.635209,0.770286,0.771167
12,0.328397,0.225000,0.640653,0.775000,0.775000
13,0.323171,0.229714,0.635209,0.770286,0.775000
14,0.309233,0.229714,0.635209,0.770286,0.775000
15,0.320122,0.229714,0.635209,0.770286,0.775000
16,0.311847,0.229714,0.635209,0.770286,0.775000
17,0.315767,0.229714,0.635209,0.770286,0.775000
18,0.306185,0.230068,0.633394,0.769932,0.775000
19,0.305749,0.225368,0.638838,0.774632,0.775000
20,0.314895,0.225368,0.638838,0.774632,0.775000
21,0.305314,0.230068,0.633394,0.769932,0.775000
22,0.307927,0.230068,0.633394,0.769932,0.775000
23,0.310105,0.230068,0.633394,0.769932,0.775000
24,0.298780,0.230068,0.633394,0.769932,0.775000
