epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.435976,0.349112,0.571688,0.650888,0.650888
2,0.400697,0.334270,0.568058,0.665730,0.665730
3,0.371951,0.334270,0.568058,0.665730,0.665730
4,0.379355,0.262639,0.613430,0.737361,0.737361
5,0.360627,0.266258,0.606171,0.733742,0.737361
6,0.370645,0.266258,0.606171,0.733742,0.737361
7,0.368902,0.266258,0.606171,0.733742,0.737361
8,0.365854,0.266258,0.606171,0.733742,0.737361
9,0.373258,0.266258,0.606171,0.733742,0.737361
10,0.368031,0.287154,0.586207,0.712846,0.737361
11,0.361934,0.287154,0.586207,0.712846,0.737361
12,0.381533,0.287154,0.586207,0.712846,0.737361
13,0.360192,0.266258,0.606171,0.733742,0.737361
14,0.370645,0.266258,0.606171,0.733742,0.737361
15,0.367160,0.266258,0.606171,0.733742,0.737361
16,0.370209,0.287154,0.586207,0.712846,0.737361
