epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.399168,0.297450,0.576128,0.702550,0.702550
2,0.369681,0.292140,0.580652,0.707860,0.707860
3,0.370451,0.283641,0.587331,0.716359,0.716359
4,0.366884,0.279748,0.591066,0.720252,0.720252
5,0.364446,0.274746,0.596524,0.725254,0.725254
6,0.366956,0.274974,0.595734,0.725026,0.725254
7,0.365092,0.275720,0.595806,0.724280,0.725254
8,0.362385,0.293450,0.583956,0.706550,0.725254
9,0.364106,0.292516,0.584818,0.707484,0.725254
10,0.362546,0.290678,0.586613,0.709322,0.725254
11,0.362313,0.288958,0.588768,0.711042,0.725254
12,0.362259,0.286584,0.591138,0.713416,0.725254
13,0.362474,0.290502,0.586613,0.709498,0.725254
14,0.358567,0.288238,0.588696,0.711762,0.725254
15,0.361919,0.287583,0.589486,0.712417,0.725254
16,0.359463,0.286066,0.590850,0.713934,0.725254
17,0.360395,0.285872,0.591066,0.714128,0.725254
