epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.384201,0.233229,0.633131,0.766771,0.766771
2,0.356338,0.234105,0.631685,0.765895,0.766771
3,0.357630,0.204764,0.662041,0.795236,0.795236
4,0.351670,0.204764,0.662041,0.795236,0.795236
5,0.354829,0.204053,0.662330,0.795947,0.795947
6,0.351526,0.204764,0.662041,0.795236,0.795947
7,0.354255,0.204764,0.662041,0.795236,0.795947
8,0.350808,0.204053,0.662330,0.795947,0.795947
9,0.353680,0.204764,0.662041,0.795236,0.795947
10,0.349659,0.204764,0.662041,0.795236,0.795947
11,0.352675,0.204764,0.662041,0.795236,0.795947
12,0.349874,0.204053,0.662330,0.795947,0.795947
13,0.351023,0.204764,0.662041,0.795236,0.795947
14,0.354470,0.204053,0.662330,0.795947,0.795947
15,0.349946,0.204053,0.662330,0.795947,0.795947
16,0.353034,0.204764,0.662041,0.795236,0.795947
17,0.352172,0.204053,0.662330,0.795947,0.795947
