epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.641115,0.197826,0.669691,0.802174,0.802174
2,0.581446,0.197826,0.669691,0.802174,0.802174
3,0.537021,0.197826,0.669691,0.802174,0.802174
4,0.498258,0.197826,0.669691,0.802174,0.802174
5,0.456882,0.197826,0.669691,0.802174,0.802174
6,0.407666,0.197826,0.669691,0.802174,0.802174
7,0.388937,0.197826,0.669691,0.802174,0.802174
8,0.357143,0.197826,0.669691,0.802174,0.802174
9,0.342770,0.197826,0.669691,0.802174,0.802174
10,0.320557,0.197826,0.669691,0.802174,0.802174
11,0.299216,0.197826,0.669691,0.802174,0.802174
12,0.276132,0.197826,0.669691,0.802174,0.802174
13,0.266986,0.197826,0.669691,0.802174,0.802174
