epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.447746,0.301205,0.577881,0.698795,0.698795
2,0.393564,0.287428,0.588896,0.712572,0.712572
3,0.382151,0.282147,0.592872,0.717853,0.717853
4,0.377801,0.280900,0.594072,0.719100,0.719100
5,0.374126,0.272042,0.600734,0.727958,0.727958
6,0.370832,0.275569,0.597976,0.724431,0.727958
7,0.369055,0.262570,0.608668,0.737430,0.737430
8,0.367260,0.253938,0.615671,0.746062,0.746062
9,0.365278,0.258748,0.611050,0.741252,0.746062
10,0.363850,0.252894,0.616585,0.747106,0.747106
11,0.362342,0.257887,0.611588,0.742113,0.747106
12,0.361581,0.254017,0.614668,0.745983,0.747106
13,0.361017,0.251738,0.616710,0.748262,0.748262
14,0.360869,0.234494,0.632936,0.765506,0.765506
15,0.361071,0.235003,0.632489,0.764997,0.765506
16,0.360225,0.240137,0.627277,0.759863,0.765506
17,0.358667,0.237850,0.629766,0.762150,0.765506
18,0.358649,0.234750,0.632918,0.765250,0.765506
19,0.358940,0.236397,0.631163,0.763603,0.765506
20,0.358242,0.237197,0.630017,0.762803,0.765506
21,0.357338,0.236928,0.630680,0.763072,0.765506
22,0.356147,0.236899,0.630805,0.763101,0.765506
23,0.356505,0.237930,0.629390,0.762070,0.765506
24,0.356479,0.234971,0.632686,0.765029,0.765506
25,0.356823,0.239707,0.627635,0.760293,0.765506
26,0.356957,0.241103,0.626417,0.758897,0.765506
