epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.374191,0.240222,0.626335,0.759778,0.759778
2,0.364779,0.223814,0.642719,0.776186,0.776186
3,0.361420,0.223261,0.643113,0.776739,0.776739
4,0.361841,0.221003,0.645408,0.778997,0.778997
5,0.361931,0.219149,0.647164,0.780851,0.780851
6,0.360525,0.213830,0.652793,0.786170,0.786170
7,0.358976,0.209514,0.656414,0.790486,0.790486
8,0.359002,0.209522,0.656378,0.790478,0.790486
9,0.358268,0.209184,0.656736,0.790816,0.790816
10,0.360740,0.209476,0.656378,0.790524,0.790816
11,0.359710,0.209325,0.656521,0.790675,0.790816
12,0.360068,0.208988,0.656915,0.791012,0.791012
13,0.359683,0.209237,0.656665,0.790763,0.791012
14,0.358107,0.209050,0.656844,0.790950,0.791012
15,0.359593,0.210599,0.655231,0.789401,0.791012
16,0.356083,0.210729,0.655266,0.789271,0.791012
17,0.357570,0.209137,0.656665,0.790863,0.791012
18,0.357784,0.209058,0.656772,0.790942,0.791012
19,0.356987,0.208960,0.656880,0.791040,0.791040
20,0.357453,0.209191,0.656629,0.790809,0.791040
21,0.355769,0.210591,0.655266,0.789409,0.791040
22,0.356584,0.207994,0.657848,0.792006,0.792006
23,0.356038,0.208325,0.657668,0.791675,0.792006
24,0.356101,0.207209,0.658708,0.792791,0.792791
25,0.357578,0.207024,0.658923,0.792976,0.792976
26,0.357238,0.207191,0.658708,0.792809,0.792976
27,0.356531,0.207006,0.658923,0.792994,0.792994
28,0.356172,0.207024,0.658923,0.792976,0.792994
29,0.354892,0.206927,0.659031,0.793073,0.793073
30,0.356181,0.207209,0.658708,0.792791,0.793073
31,0.354677,0.265026,0.607658,0.734974,0.793073
32,0.357355,0.207024,0.658923,0.792976,0.793073
33,0.354131,0.207024,0.658923,0.792976,0.793073
34,0.353961,0.207166,0.658816,0.792834,0.793073
35,0.354632,0.207112,0.658816,0.792888,0.793073
36,0.353405,0.207024,0.658923,0.792976,0.793073
37,0.354238,0.207006,0.658923,0.792994,0.793073
38,0.353378,0.206927,0.659031,0.793073,0.793073
39,0.353692,0.207209,0.658708,0.792791,0.793073
40,0.355340,0.207112,0.658816,0.792888,0.793073
41,0.353826,0.207024,0.658923,0.792976,0.793073
