epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.379215,0.347140,0.548111,0.652860,0.652860
2,0.372274,0.309637,0.574030,0.690363,0.690363
3,0.371692,0.201374,0.665878,0.798626,0.798626
4,0.371629,0.208200,0.658851,0.791800,0.798626
5,0.370492,0.203310,0.663512,0.796690,0.798626
6,0.369194,0.201209,0.665878,0.798791,0.798791
7,0.369820,0.203625,0.663261,0.796375,0.798791
8,0.370376,0.306982,0.575966,0.693018,0.798791
9,0.367895,0.303524,0.578512,0.696476,0.798791
10,0.369220,0.220301,0.645515,0.779699,0.798791
11,0.369408,0.303623,0.578440,0.696377,0.798791
12,0.368585,0.313980,0.570768,0.686020,0.798791
13,0.369310,0.303508,0.578512,0.696492,0.798791
14,0.368638,0.201356,0.665591,0.798644,0.798791
15,0.367743,0.203459,0.663404,0.796541,0.798791
16,0.367904,0.220291,0.645515,0.779709,0.798791
17,0.368638,0.206114,0.660608,0.793886,0.798791
18,0.367000,0.306902,0.575966,0.693098,0.798791
