timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-17T11:40:38,LSTM_1d_long_V3,1,train,0.545391,0.520279,0.497422,2.713525e-04,0.5000
2025-08-17T11:40:43,LSTM_1d_long_V3,1,val,0.470327,0.571688,0.508913,2.713525e-04,0.4500
2025-08-17T11:40:48,LSTM_1d_long_V3,2,train,0.510287,0.498910,0.351232,1.963525e-04,0.5000
2025-08-17T11:40:52,LSTM_1d_long_V3,2,val,0.526561,0.471869,0.462695,1.963525e-04,0.3500
2025-08-17T11:40:57,LSTM_1d_long_V3,3,train,0.501552,0.488879,0.329105,1.036475e-04,0.5000
2025-08-17T11:41:02,LSTM_1d_long_V3,3,val,0.554062,0.419238,0.419190,1.036475e-04,0.3250
2025-08-17T11:41:07,LSTM_1d_long_V3,4,train,0.500772,0.501090,0.334594,2.864745e-05,0.5000
2025-08-17T11:41:12,LSTM_1d_long_V3,4,val,0.555295,0.624319,0.507902,2.864745e-05,0.3000
2025-08-17T11:41:16,LSTM_1d_long_V3,5,train,0.504400,0.486699,0.327369,3.000000e-04,0.5000
2025-08-17T11:41:21,LSTM_1d_long_V3,5,val,0.553645,0.644283,0.487140,3.000000e-04,0.3000
2025-08-17T11:41:26,LSTM_1d_long_V3,6,train,0.500496,0.496293,0.331682,2.926585e-04,0.5000
2025-08-17T11:41:31,LSTM_1d_long_V3,6,val,0.533224,0.555354,0.504833,2.926585e-04,0.3250
2025-08-17T11:41:35,LSTM_1d_long_V3,7,train,0.500044,0.514174,0.339574,2.713525e-04,0.5000
2025-08-17T11:41:40,LSTM_1d_long_V3,7,val,0.532913,0.537205,0.494588,2.713525e-04,0.3250
2025-08-17T11:41:45,LSTM_1d_long_V3,8,train,0.502978,0.499782,0.333236,2.381678e-04,0.5000
2025-08-17T11:41:50,LSTM_1d_long_V3,8,val,0.546823,0.604356,0.502823,2.381678e-04,0.3000
2025-08-17T11:41:55,LSTM_1d_long_V3,9,train,0.497619,0.503271,0.334784,1.963525e-04,0.5000
2025-08-17T11:41:59,LSTM_1d_long_V3,9,val,0.544359,0.580762,0.497757,1.963525e-04,0.3000
2025-08-17T11:42:04,LSTM_1d_long_V3,10,train,0.498645,0.506324,0.336919,1.500000e-04,0.5000
2025-08-17T11:42:09,LSTM_1d_long_V3,10,val,0.543939,0.553539,0.500862,1.500000e-04,0.3000
2025-08-17T11:42:14,LSTM_1d_long_V3,11,train,0.499569,0.498910,0.333620,1.036475e-04,0.5000
2025-08-17T11:42:18,LSTM_1d_long_V3,11,val,0.539056,0.598911,0.506914,1.036475e-04,0.3000
2025-08-17T11:42:23,LSTM_1d_long_V3,12,train,0.498358,0.503707,0.336536,6.183221e-05,0.5000
2025-08-17T11:42:28,LSTM_1d_long_V3,12,val,0.539717,0.582577,0.513983,6.183221e-05,0.3000
2025-08-17T11:42:33,LSTM_1d_long_V3,13,train,0.498595,0.502835,0.335370,2.864745e-05,0.5000
2025-08-17T11:42:38,LSTM_1d_long_V3,13,val,0.539558,0.573503,0.510263,2.864745e-05,0.3000
2025-08-17T11:42:42,LSTM_1d_long_V3,14,train,0.500137,0.492368,0.332189,7.341523e-06,0.5000
2025-08-17T11:42:47,LSTM_1d_long_V3,14,val,0.538991,0.578947,0.508187,7.341523e-06,0.3000
2025-08-17T11:42:52,LSTM_1d_long_V3,15,train,0.499283,0.505451,0.336532,3.000000e-04,0.5000
2025-08-17T11:42:57,LSTM_1d_long_V3,15,val,0.539128,0.578947,0.509756,3.000000e-04,0.3000
2025-08-17T11:43:02,LSTM_1d_long_V3,16,train,0.500766,0.504143,0.335952,2.981533e-04,0.5000
2025-08-17T11:43:06,LSTM_1d_long_V3,16,val,0.539096,0.584392,0.492941,2.981533e-04,0.3000
2025-08-17T11:43:11,LSTM_1d_long_V3,17,train,0.499907,0.493676,0.331272,2.926585e-04,0.5000
2025-08-17T11:43:16,LSTM_1d_long_V3,17,val,0.541026,0.644283,0.516822,2.926585e-04,0.3000
2025-08-17T11:43:21,LSTM_1d_long_V3,18,train,0.495864,0.519843,0.342853,2.836510e-04,0.5000
2025-08-17T11:43:26,LSTM_1d_long_V3,18,val,0.552541,0.491833,0.468689,2.836510e-04,0.3000
2025-08-17T11:43:31,LSTM_1d_long_V3,19,train,0.501135,0.490188,0.328944,2.713525e-04,0.5000
2025-08-17T11:43:35,LSTM_1d_long_V3,19,val,0.542353,0.553539,0.503451,2.713525e-04,0.3000
2025-08-17T11:43:40,LSTM_1d_long_V3,20,train,0.499663,0.504579,0.337702,2.560660e-04,0.5000
2025-08-17T11:43:45,LSTM_1d_long_V3,20,val,0.530831,0.575318,0.490331,2.560660e-04,0.3000
2025-08-17T11:43:50,LSTM_1d_long_V3,21,train,0.500362,0.489315,0.333018,2.381678e-04,0.5000
2025-08-17T11:43:55,LSTM_1d_long_V3,21,val,0.532184,0.558984,0.492062,2.381678e-04,0.3000
2025-08-17T11:43:59,LSTM_1d_long_V3,22,train,0.499782,0.498910,0.332848,2.180986e-04,0.5000
2025-08-17T11:44:04,LSTM_1d_long_V3,22,val,0.538130,0.544465,0.500186,2.180986e-04,0.3000
2025-08-17T11:44:09,LSTM_1d_long_V3,23,train,0.497491,0.496293,0.332448,1.963525e-04,0.5000
2025-08-17T11:44:14,LSTM_1d_long_V3,23,val,0.540735,0.522686,0.486643,1.963525e-04,0.3000
2025-08-17T11:44:18,LSTM_1d_long_V3,24,train,0.496791,0.502399,0.336724,1.734652e-04,0.5000
2025-08-17T11:44:23,LSTM_1d_long_V3,24,val,0.544625,0.624319,0.510159,1.734652e-04,0.2750
2025-08-17T11:44:28,LSTM_1d_long_V3,25,train,0.494630,0.518971,0.344895,1.500000e-04,0.5000
2025-08-17T11:44:33,LSTM_1d_long_V3,25,val,0.548855,0.560799,0.502232,1.500000e-04,0.2750
2025-08-17T11:44:37,LSTM_1d_long_V3,26,train,0.497965,0.501526,0.337100,1.265348e-04,0.5000
2025-08-17T11:44:42,LSTM_1d_long_V3,26,val,0.544425,0.573503,0.494351,1.265348e-04,0.2750
2025-08-17T11:44:47,LSTM_1d_long_V3,27,train,0.498296,0.498910,0.335154,1.036475e-04,0.5000
2025-08-17T11:44:52,LSTM_1d_long_V3,27,val,0.543309,0.573503,0.490852,1.036475e-04,0.2750
2025-08-17T11:44:56,LSTM_1d_long_V3,28,train,0.502335,0.490188,0.331196,8.190143e-05,0.5000
2025-08-17T11:45:01,LSTM_1d_long_V3,28,val,0.539279,0.660617,0.509266,8.190143e-05,0.2750
2025-08-17T11:45:06,LSTM_1d_long_V3,29,train,0.499228,0.488443,0.328907,6.183221e-05,0.5000
2025-08-17T11:45:11,LSTM_1d_long_V3,29,val,0.534039,0.553539,0.505956,6.183221e-05,0.3000
