timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-18T13:23:48,LSTM_1h_short_V4,1,train,0.465910,0.501101,0.335349,2.713525e-04,0.5000
2025-08-18T13:23:52,LSTM_1h_short_V4,1,val,0.502759,0.660808,0.397883,2.713525e-04,0.2000
2025-08-18T13:23:57,LSTM_1h_short_V4,2,train,0.464688,0.501800,0.334132,1.963525e-04,0.5000
2025-08-18T13:24:02,LSTM_1h_short_V4,2,val,0.510269,0.629170,0.455900,1.963525e-04,0.2750
2025-08-18T13:24:06,LSTM_1h_short_V4,3,train,0.465400,0.497556,0.332245,1.036475e-04,0.5000
2025-08-18T13:24:11,LSTM_1h_short_V4,3,val,0.491291,0.660449,0.398562,1.036475e-04,0.3000
2025-08-18T13:24:15,LSTM_1h_short_V4,4,train,0.464474,0.501173,0.333854,2.864745e-05,0.5000
2025-08-18T13:24:20,LSTM_1h_short_V4,4,val,0.493245,0.650047,0.424945,2.864745e-05,0.3000
2025-08-18T13:24:25,LSTM_1h_short_V4,5,train,0.464045,0.502408,0.334402,3.000000e-04,0.5000
2025-08-18T13:24:31,LSTM_1h_short_V4,5,val,0.493564,0.651984,0.414445,3.000000e-04,0.3000
2025-08-18T13:24:37,LSTM_1h_short_V4,6,train,0.464624,0.500904,0.333735,2.926585e-04,0.5000
2025-08-18T13:24:42,LSTM_1h_short_V4,6,val,0.493899,0.636559,0.452431,2.926585e-04,0.3000
2025-08-18T13:24:48,LSTM_1h_short_V4,7,train,0.464786,0.499060,0.332915,2.713525e-04,0.5000
2025-08-18T13:24:53,LSTM_1h_short_V4,7,val,0.490885,0.660019,0.398606,2.713525e-04,0.3000
2025-08-18T13:24:59,LSTM_1h_short_V4,8,train,0.464797,0.498362,0.332604,2.381678e-04,0.5000
2025-08-18T13:25:05,LSTM_1h_short_V4,8,val,0.486626,0.511299,0.495916,2.381678e-04,0.3250
2025-08-18T13:25:10,LSTM_1h_short_V4,9,train,0.464800,0.497896,0.332397,1.963525e-04,0.5000
2025-08-18T13:25:16,LSTM_1h_short_V4,9,val,0.493205,0.638998,0.445873,1.963525e-04,0.3000
2025-08-18T13:25:21,LSTM_1h_short_V4,10,train,0.464763,0.498720,0.332764,1.500000e-04,0.5000
2025-08-18T13:25:27,LSTM_1h_short_V4,10,val,0.490713,0.660019,0.398606,1.500000e-04,0.3000
2025-08-18T13:25:33,LSTM_1h_short_V4,11,train,0.464290,0.501280,0.333902,1.036475e-04,0.5000
2025-08-18T13:25:38,LSTM_1h_short_V4,11,val,0.496028,0.579669,0.507177,1.036475e-04,0.3000
2025-08-18T13:25:44,LSTM_1h_short_V4,12,train,0.464623,0.498111,0.332493,6.183221e-05,0.5000
2025-08-18T13:25:49,LSTM_1h_short_V4,12,val,0.489836,0.447593,0.447103,6.183221e-05,0.3250
2025-08-18T13:25:55,LSTM_1h_short_V4,13,train,0.464486,0.497968,0.332429,2.864745e-05,0.5000
2025-08-18T13:26:00,LSTM_1h_short_V4,13,val,0.490279,0.441710,0.441005,2.864745e-05,0.3250
2025-08-18T13:26:06,LSTM_1h_short_V4,14,train,0.464752,0.498093,0.332485,7.341523e-06,0.5000
2025-08-18T13:26:11,LSTM_1h_short_V4,14,val,0.490551,0.440706,0.439622,7.341523e-06,0.3250
2025-08-18T13:26:17,LSTM_1h_short_V4,15,train,0.464211,0.501101,0.333822,3.000000e-04,0.5000
2025-08-18T13:26:23,LSTM_1h_short_V4,15,val,0.491506,0.636918,0.445912,3.000000e-04,0.3000
2025-08-18T13:26:28,LSTM_1h_short_V4,16,train,0.464280,0.500689,0.333640,2.981533e-04,0.5000
2025-08-18T13:26:33,LSTM_1h_short_V4,16,val,0.483899,0.539063,0.500737,2.981533e-04,0.3250
2025-08-18T13:26:40,LSTM_1h_short_V4,17,train,0.464687,0.499722,0.333210,2.926585e-04,0.5000
2025-08-18T13:26:45,LSTM_1h_short_V4,17,val,0.488806,0.443289,0.442504,2.926585e-04,0.3250
2025-08-18T13:26:51,LSTM_1h_short_V4,18,train,0.464158,0.501227,0.333878,2.836510e-04,0.5000
2025-08-18T13:26:56,LSTM_1h_short_V4,18,val,0.504140,0.660808,0.397883,2.836510e-04,0.2000
2025-08-18T13:27:02,LSTM_1h_short_V4,19,train,0.463598,0.506169,0.336064,2.713525e-04,0.5000
2025-08-18T13:27:07,LSTM_1h_short_V4,19,val,0.493249,0.624865,0.464136,2.713525e-04,0.3000
2025-08-18T13:27:13,LSTM_1h_short_V4,20,train,0.464551,0.499096,0.332931,2.560660e-04,0.5000
2025-08-18T13:27:18,LSTM_1h_short_V4,20,val,0.484396,0.529019,0.499374,2.560660e-04,0.3250
2025-08-18T13:27:24,LSTM_1h_short_V4,21,train,0.465000,0.494959,0.331086,2.381678e-04,0.5000
2025-08-18T13:27:29,LSTM_1h_short_V4,21,val,0.487643,0.492503,0.486240,2.381678e-04,0.3250
2025-08-18T13:27:36,LSTM_1h_short_V4,22,train,0.465241,0.496195,0.331638,2.180986e-04,0.5000
2025-08-18T13:27:41,LSTM_1h_short_V4,22,val,0.496633,0.580960,0.503155,2.180986e-04,0.3000
2025-08-18T13:27:46,LSTM_1h_short_V4,23,train,0.464697,0.498254,0.332556,1.963525e-04,0.5000
2025-08-18T13:27:52,LSTM_1h_short_V4,23,val,0.485846,0.524356,0.502697,1.963525e-04,0.3250
