timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-18T20:09:32,LSTM_15m_short_V8,1,train,0.471277,0.500629,0.335800,2.713525e-04,0.5000
2025-08-18T20:09:38,LSTM_15m_short_V8,1,val,0.498180,0.420688,0.416062,2.713525e-04,0.3250
2025-08-18T20:09:51,LSTM_15m_short_V8,2,train,0.470690,0.500450,0.333533,1.963525e-04,0.5000
2025-08-18T20:09:58,LSTM_15m_short_V8,2,val,0.494178,0.532724,0.500269,1.963525e-04,0.3250
2025-08-18T20:10:10,LSTM_15m_short_V8,3,train,0.470363,0.500821,0.333698,1.036475e-04,0.5000
2025-08-18T20:10:17,LSTM_15m_short_V8,3,val,0.488744,0.617625,0.478954,1.036475e-04,0.3250
2025-08-18T20:10:30,LSTM_15m_short_V8,4,train,0.470449,0.498892,0.332841,2.864745e-05,0.5000
2025-08-18T20:10:37,LSTM_15m_short_V8,4,val,0.494004,0.531954,0.500313,2.864745e-05,0.3250
2025-08-18T20:10:51,LSTM_15m_short_V8,5,train,0.470219,0.499975,0.333322,3.000000e-04,0.5000
2025-08-18T20:10:58,LSTM_15m_short_V8,5,val,0.494006,0.531471,0.500271,3.000000e-04,0.3250
2025-08-18T20:11:13,LSTM_15m_short_V8,6,train,0.470085,0.501068,0.333807,2.926585e-04,0.5000
2025-08-18T20:11:20,LSTM_15m_short_V8,6,val,0.488910,0.618915,0.476657,2.926585e-04,0.3250
2025-08-18T20:11:39,LSTM_15m_short_V8,7,train,0.470308,0.499268,0.333008,2.713525e-04,0.5000
2025-08-18T20:11:47,LSTM_15m_short_V8,7,val,0.493728,0.542468,0.505212,2.713525e-04,0.3250
2025-08-18T20:12:03,LSTM_15m_short_V8,8,train,0.470056,0.500002,0.333334,2.381678e-04,0.5000
2025-08-18T20:12:10,LSTM_15m_short_V8,8,val,0.493878,0.552534,0.503631,2.381678e-04,0.3250
2025-08-18T20:12:25,LSTM_15m_short_V8,9,train,0.469990,0.498915,0.332851,1.963525e-04,0.5000
2025-08-18T20:12:32,LSTM_15m_short_V8,9,val,0.497843,0.485689,0.480443,1.963525e-04,0.3250
2025-08-18T20:12:47,LSTM_15m_short_V8,10,train,0.469844,0.499214,0.332984,1.500000e-04,0.5000
2025-08-18T20:12:53,LSTM_15m_short_V8,10,val,0.493503,0.555364,0.503861,1.500000e-04,0.3250
2025-08-18T20:13:08,LSTM_15m_short_V8,11,train,0.469066,0.502021,0.334238,1.036475e-04,0.5000
2025-08-18T20:13:15,LSTM_15m_short_V8,11,val,0.490732,0.582214,0.501775,1.036475e-04,0.3250
2025-08-18T20:13:30,LSTM_15m_short_V8,12,train,0.469507,0.499371,0.333054,6.183221e-05,0.5000
2025-08-18T20:13:37,LSTM_15m_short_V8,12,val,0.497273,0.488107,0.481562,6.183221e-05,0.3250
2025-08-18T20:13:59,LSTM_15m_short_V8,13,train,0.469468,0.499071,0.332920,2.864745e-05,0.5000
2025-08-18T20:14:05,LSTM_15m_short_V8,13,val,0.492198,0.563944,0.504796,2.864745e-05,0.3250
2025-08-18T20:14:21,LSTM_15m_short_V8,14,train,0.469529,0.498995,0.332894,7.341523e-06,0.5000
2025-08-18T20:14:27,LSTM_15m_short_V8,14,val,0.491789,0.573563,0.504649,7.341523e-06,0.3250
2025-08-18T20:14:43,LSTM_15m_short_V8,15,train,0.469377,0.498825,0.332811,3.000000e-04,0.5000
2025-08-18T20:14:50,LSTM_15m_short_V8,15,val,0.492123,0.570195,0.505308,3.000000e-04,0.3250
2025-08-18T20:15:15,LSTM_15m_short_V8,16,train,0.469259,0.500978,0.333879,2.981533e-04,0.5000
2025-08-18T20:15:24,LSTM_15m_short_V8,16,val,0.492309,0.566022,0.505009,2.981533e-04,0.3250
2025-08-18T20:15:52,LSTM_15m_short_V8,17,train,0.469184,0.501345,0.334042,2.926585e-04,0.5000
2025-08-18T20:16:00,LSTM_15m_short_V8,17,val,0.493940,0.557406,0.507276,2.926585e-04,0.3250
2025-08-18T20:16:27,LSTM_15m_short_V8,18,train,0.469505,0.498404,0.332734,2.836510e-04,0.5000
2025-08-18T20:16:35,LSTM_15m_short_V8,18,val,0.491012,0.570142,0.504586,2.836510e-04,0.3250
2025-08-18T20:17:03,LSTM_15m_short_V8,19,train,0.468717,0.501779,0.334299,2.713525e-04,0.5000
2025-08-18T20:17:11,LSTM_15m_short_V8,19,val,0.488406,0.625846,0.477212,2.713525e-04,0.3250
2025-08-18T20:17:49,LSTM_15m_short_V8,20,train,0.469232,0.499863,0.333312,2.560660e-04,0.5000
2025-08-18T20:18:03,LSTM_15m_short_V8,20,val,0.493417,0.575390,0.504196,2.560660e-04,0.3250
2025-08-18T20:18:35,LSTM_15m_short_V8,21,train,0.468900,0.500495,0.333776,2.381678e-04,0.5000
2025-08-18T20:18:43,LSTM_15m_short_V8,21,val,0.487301,0.625184,0.479729,2.381678e-04,0.3250
2025-08-18T20:19:07,LSTM_15m_short_V8,22,train,0.468391,0.502021,0.334246,2.180986e-04,0.5000
2025-08-18T20:19:15,LSTM_15m_short_V8,22,val,0.491058,0.589128,0.495999,2.180986e-04,0.3250
2025-08-18T20:19:52,LSTM_15m_short_V8,23,train,0.468686,0.500589,0.333690,1.963525e-04,0.5000
2025-08-18T20:20:00,LSTM_15m_short_V8,23,val,0.486847,0.623464,0.479878,1.963525e-04,0.3250
2025-08-18T20:20:31,LSTM_15m_short_V8,24,train,0.468856,0.498677,0.332753,1.734652e-04,0.5000
2025-08-18T20:20:38,LSTM_15m_short_V8,24,val,0.489451,0.577987,0.505678,1.734652e-04,0.3250
2025-08-18T20:21:02,LSTM_15m_short_V8,25,train,0.468775,0.498471,0.332788,1.500000e-04,0.5000
2025-08-18T20:21:09,LSTM_15m_short_V8,25,val,0.491026,0.556529,0.504975,1.500000e-04,0.3250
2025-08-18T20:21:32,LSTM_15m_short_V8,26,train,0.468467,0.500683,0.333828,1.265348e-04,0.5000
2025-08-18T20:21:39,LSTM_15m_short_V8,26,val,0.490552,0.567383,0.503524,1.265348e-04,0.3250
2025-08-18T20:22:07,LSTM_15m_short_V8,27,train,0.468309,0.499998,0.333896,1.036475e-04,0.5000
2025-08-18T20:22:14,LSTM_15m_short_V8,27,val,0.495154,0.512932,0.494557,1.036475e-04,0.3250
2025-08-18T20:22:41,LSTM_15m_short_V8,28,train,0.468339,0.500410,0.333619,8.190143e-05,0.5000
2025-08-18T20:22:50,LSTM_15m_short_V8,28,val,0.489655,0.582142,0.500779,8.190143e-05,0.3250
2025-08-18T20:23:12,LSTM_15m_short_V8,29,train,0.468105,0.500803,0.333945,6.183221e-05,0.5000
2025-08-18T20:23:20,LSTM_15m_short_V8,29,val,0.496252,0.500000,0.488973,6.183221e-05,0.3250
