timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-18T15:14:59,LSTM_30m_short_V13,1,train,0.462816,0.498405,0.336578,2.713525e-04,0.5000
2025-08-18T15:15:03,LSTM_30m_short_V13,1,val,0.481599,0.521846,0.489995,2.713525e-04,0.3250
2025-08-18T15:15:10,LSTM_30m_short_V13,2,train,0.460778,0.501399,0.333955,1.963525e-04,0.5000
2025-08-18T15:15:14,LSTM_30m_short_V13,2,val,0.487815,0.421465,0.421207,1.963525e-04,0.3250
2025-08-18T15:15:20,LSTM_30m_short_V13,3,train,0.460870,0.499263,0.333006,1.036475e-04,0.5000
2025-08-18T15:15:25,LSTM_30m_short_V13,3,val,0.483308,0.538427,0.492695,1.036475e-04,0.3250
2025-08-18T15:15:31,LSTM_30m_short_V13,4,train,0.460331,0.502052,0.334244,2.864745e-05,0.5000
2025-08-18T15:15:36,LSTM_30m_short_V13,4,val,0.496128,0.579095,0.500764,2.864745e-05,0.3000
2025-08-18T15:15:42,LSTM_30m_short_V13,5,train,0.460997,0.497603,0.332266,3.000000e-04,0.5000
2025-08-18T15:15:47,LSTM_30m_short_V13,5,val,0.491241,0.658563,0.440518,3.000000e-04,0.3000
2025-08-18T15:15:54,LSTM_30m_short_V13,6,train,0.460634,0.500410,0.333516,2.926585e-04,0.5000
2025-08-18T15:15:58,LSTM_30m_short_V13,6,val,0.499925,0.472291,0.467404,2.926585e-04,0.3000
2025-08-18T15:16:04,LSTM_30m_short_V13,7,train,0.460348,0.501642,0.334062,2.713525e-04,0.5000
2025-08-18T15:16:09,LSTM_30m_short_V13,7,val,0.486300,0.467585,0.464102,2.713525e-04,0.3250
2025-08-18T15:16:16,LSTM_30m_short_V13,8,train,0.460864,0.497948,0.332420,2.381678e-04,0.5000
2025-08-18T15:16:20,LSTM_30m_short_V13,8,val,0.494034,0.602099,0.494840,2.381678e-04,0.3000
2025-08-18T15:16:27,LSTM_30m_short_V13,9,train,0.460458,0.500140,0.333396,1.963525e-04,0.5000
2025-08-18T15:16:32,LSTM_30m_short_V13,9,val,0.491773,0.604526,0.486976,1.963525e-04,0.3000
2025-08-18T15:16:39,LSTM_30m_short_V13,10,train,0.460054,0.501222,0.333876,1.500000e-04,0.5000
2025-08-18T15:16:43,LSTM_30m_short_V13,10,val,0.495152,0.541116,0.497248,1.500000e-04,0.3000
2025-08-18T15:16:50,LSTM_30m_short_V13,11,train,0.460495,0.498274,0.332565,1.036475e-04,0.5000
2025-08-18T15:16:56,LSTM_30m_short_V13,11,val,0.487748,0.663119,0.438217,1.036475e-04,0.3000
2025-08-18T15:17:03,LSTM_30m_short_V13,12,train,0.460091,0.499981,0.333325,6.183221e-05,0.5000
2025-08-18T15:17:08,LSTM_30m_short_V13,12,val,0.494492,0.533871,0.500370,6.183221e-05,0.3000
2025-08-18T15:17:15,LSTM_30m_short_V13,13,train,0.459791,0.500914,0.333739,2.864745e-05,0.5000
2025-08-18T15:17:20,LSTM_30m_short_V13,13,val,0.497506,0.501120,0.490326,2.864745e-05,0.3000
2025-08-18T15:17:27,LSTM_30m_short_V13,14,train,0.459985,0.499375,0.333055,7.341523e-06,0.5000
2025-08-18T15:17:31,LSTM_30m_short_V13,14,val,0.496089,0.515722,0.496729,7.341523e-06,0.3000
2025-08-18T15:17:38,LSTM_30m_short_V13,15,train,0.459625,0.501381,0.333946,3.000000e-04,0.5000
2025-08-18T15:17:43,LSTM_30m_short_V13,15,val,0.496679,0.510419,0.494500,3.000000e-04,0.3000
2025-08-18T15:17:49,LSTM_30m_short_V13,16,train,0.460273,0.500093,0.333375,2.981533e-04,0.5000
2025-08-18T15:17:54,LSTM_30m_short_V13,16,val,0.487703,0.605945,0.488627,2.981533e-04,0.3000
