timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-18T16:35:00,LSTM_15m_long_V13,1,train,0.480888,0.500737,0.334374,2.713525e-04,0.5000
2025-08-18T16:35:05,LSTM_15m_long_V13,1,val,0.504974,0.559524,0.503024,2.713525e-04,0.3250
2025-08-18T16:35:14,LSTM_15m_long_V13,2,train,0.480018,0.500079,0.333369,1.963525e-04,0.5000
2025-08-18T16:35:20,LSTM_15m_long_V13,2,val,0.511913,0.608122,0.482589,1.963525e-04,0.3000
2025-08-18T16:35:28,LSTM_15m_long_V13,3,train,0.479813,0.500224,0.333433,1.036475e-04,0.5000
2025-08-18T16:35:33,LSTM_15m_long_V13,3,val,0.505149,0.513969,0.495351,1.036475e-04,0.3250
2025-08-18T16:35:41,LSTM_15m_long_V13,4,train,0.479596,0.500298,0.333466,2.864745e-05,0.5000
2025-08-18T16:35:46,LSTM_15m_long_V13,4,val,0.513030,0.569752,0.505390,2.864745e-05,0.3000
2025-08-18T16:35:54,LSTM_15m_long_V13,5,train,0.479800,0.498274,0.332566,3.000000e-04,0.5000
2025-08-18T16:35:59,LSTM_15m_long_V13,5,val,0.507755,0.490211,0.484191,3.000000e-04,0.3250
2025-08-18T16:36:07,LSTM_15m_long_V13,6,train,0.479624,0.499492,0.333116,2.926585e-04,0.5000
2025-08-18T16:36:11,LSTM_15m_long_V13,6,val,0.504292,0.515462,0.497229,2.926585e-04,0.3250
2025-08-18T16:36:21,LSTM_15m_long_V13,7,train,0.479609,0.499067,0.332935,2.713525e-04,0.5000
2025-08-18T16:36:26,LSTM_15m_long_V13,7,val,0.507845,0.487879,0.483040,2.713525e-04,0.3250
2025-08-18T16:36:35,LSTM_15m_long_V13,8,train,0.479288,0.498923,0.333044,2.381678e-04,0.5000
2025-08-18T16:36:40,LSTM_15m_long_V13,8,val,0.510738,0.563126,0.508179,2.381678e-04,0.3000
2025-08-18T16:36:48,LSTM_15m_long_V13,9,train,0.479074,0.499072,0.333102,1.963525e-04,0.5000
2025-08-18T16:36:52,LSTM_15m_long_V13,9,val,0.498350,0.578355,0.504826,1.963525e-04,0.3250
2025-08-18T16:37:00,LSTM_15m_long_V13,10,train,0.478914,0.499212,0.333396,1.500000e-04,0.5000
2025-08-18T16:37:05,LSTM_15m_long_V13,10,val,0.504411,0.507754,0.495452,1.500000e-04,0.3250
2025-08-18T16:37:13,LSTM_15m_long_V13,11,train,0.478660,0.500354,0.333856,1.036475e-04,0.5000
2025-08-18T16:37:19,LSTM_15m_long_V13,11,val,0.502358,0.538193,0.506897,1.036475e-04,0.3250
2025-08-18T16:37:26,LSTM_15m_long_V13,12,train,0.478320,0.501175,0.334279,6.183221e-05,0.5000
2025-08-18T16:37:31,LSTM_15m_long_V13,12,val,0.507492,0.605845,0.486585,6.183221e-05,0.3000
2025-08-18T16:37:40,LSTM_15m_long_V13,13,train,0.478403,0.500326,0.334232,2.864745e-05,0.5000
2025-08-18T16:37:45,LSTM_15m_long_V13,13,val,0.502223,0.535226,0.503918,2.864745e-05,0.3250
2025-08-18T16:37:55,LSTM_15m_long_V13,14,train,0.478344,0.499123,0.333612,7.341523e-06,0.5000
2025-08-18T16:37:59,LSTM_15m_long_V13,14,val,0.505499,0.501670,0.491764,7.341523e-06,0.3250
2025-08-18T16:38:08,LSTM_15m_long_V13,15,train,0.478534,0.499300,0.334194,3.000000e-04,0.5000
2025-08-18T16:38:12,LSTM_15m_long_V13,15,val,0.506214,0.495045,0.487949,3.000000e-04,0.3250
2025-08-18T16:38:21,LSTM_15m_long_V13,16,train,0.478187,0.501693,0.335032,2.981533e-04,0.5000
2025-08-18T16:38:26,LSTM_15m_long_V13,16,val,0.522284,0.595189,0.494166,2.981533e-04,0.2750
2025-08-18T16:38:34,LSTM_15m_long_V13,17,train,0.477825,0.502752,0.335263,2.926585e-04,0.5000
2025-08-18T16:38:39,LSTM_15m_long_V13,17,val,0.505216,0.506728,0.493131,2.926585e-04,0.3250
2025-08-18T16:38:47,LSTM_15m_long_V13,18,train,0.478102,0.500177,0.334833,2.836510e-04,0.5000
2025-08-18T16:38:52,LSTM_15m_long_V13,18,val,0.509671,0.564545,0.505612,2.836510e-04,0.3000
2025-08-18T16:39:01,LSTM_15m_long_V13,19,train,0.477881,0.500658,0.336339,2.713525e-04,0.5000
2025-08-18T16:39:07,LSTM_15m_long_V13,19,val,0.502766,0.526268,0.501231,2.713525e-04,0.3250
2025-08-18T16:39:15,LSTM_15m_long_V13,20,train,0.477745,0.501026,0.338672,2.560660e-04,0.5000
2025-08-18T16:39:20,LSTM_15m_long_V13,20,val,0.505990,0.591997,0.500892,2.560660e-04,0.3000
