timestamp,model,epoch,phase,loss,acc,f1,lr,thr
2025-08-17T13:00:51,LSTM_1d_short_V11,1,train,0.513863,0.492497,0.492479,2.713525e-04,0.5000
2025-08-17T13:00:56,LSTM_1d_short_V11,1,val,0.451215,0.643264,0.527327,2.713525e-04,0.4250
2025-08-17T13:01:00,LSTM_1d_short_V11,2,train,0.470602,0.490678,0.332292,1.963525e-04,0.5000
2025-08-17T13:01:05,LSTM_1d_short_V11,2,val,0.477178,0.593928,0.575780,1.963525e-04,0.3250
2025-08-17T13:01:10,LSTM_1d_short_V11,3,train,0.461923,0.487949,0.329493,1.036475e-04,0.5000
2025-08-17T13:01:15,LSTM_1d_short_V11,3,val,0.491593,0.538899,0.536738,1.036475e-04,0.3000
2025-08-17T13:01:20,LSTM_1d_short_V11,4,train,0.467850,0.474307,0.321715,2.864745e-05,0.5000
2025-08-17T13:01:25,LSTM_1d_short_V11,4,val,0.490064,0.569260,0.560596,2.864745e-05,0.3000
2025-08-17T13:01:30,LSTM_1d_short_V11,5,train,0.461702,0.511596,0.338448,3.000000e-04,0.5000
2025-08-17T13:01:34,LSTM_1d_short_V11,5,val,0.488970,0.567362,0.552831,3.000000e-04,0.3000
2025-08-17T13:01:39,LSTM_1d_short_V11,6,train,0.462189,0.496589,0.331814,2.926585e-04,0.5000
2025-08-17T13:01:44,LSTM_1d_short_V11,6,val,0.481180,0.616698,0.552955,2.926585e-04,0.3000
2025-08-17T13:01:49,LSTM_1d_short_V11,7,train,0.459472,0.502046,0.334242,2.713525e-04,0.5000
2025-08-17T13:01:54,LSTM_1d_short_V11,7,val,0.473928,0.631879,0.526079,2.713525e-04,0.3000
2025-08-17T13:01:59,LSTM_1d_short_V11,8,train,0.460260,0.502501,0.334443,2.381678e-04,0.5000
2025-08-17T13:02:03,LSTM_1d_short_V11,8,val,0.476385,0.542694,0.517687,2.381678e-04,0.3000
2025-08-17T13:02:08,LSTM_1d_short_V11,9,train,0.462369,0.492042,0.329778,1.963525e-04,0.5000
2025-08-17T13:02:13,LSTM_1d_short_V11,9,val,0.473987,0.548387,0.513566,1.963525e-04,0.3000
2025-08-17T13:02:18,LSTM_1d_short_V11,10,train,0.462248,0.508868,0.337251,1.500000e-04,0.5000
2025-08-17T13:02:23,LSTM_1d_short_V11,10,val,0.475821,0.546490,0.517105,1.500000e-04,0.3000
2025-08-17T13:02:27,LSTM_1d_short_V11,11,train,0.463032,0.483402,0.325874,1.036475e-04,0.5000
2025-08-17T13:02:32,LSTM_1d_short_V11,11,val,0.474007,0.580645,0.535679,1.036475e-04,0.3000
2025-08-17T13:02:37,LSTM_1d_short_V11,12,train,0.460086,0.487494,0.327729,6.183221e-05,0.5000
2025-08-17T13:02:42,LSTM_1d_short_V11,12,val,0.472837,0.620493,0.534041,6.183221e-05,0.3000
2025-08-17T13:02:46,LSTM_1d_short_V11,13,train,0.457914,0.495680,0.331408,2.864745e-05,0.5000
2025-08-17T13:02:51,LSTM_1d_short_V11,13,val,0.473448,0.620493,0.535895,2.864745e-05,0.3000
2025-08-17T13:02:56,LSTM_1d_short_V11,14,train,0.461459,0.507049,0.336451,7.341523e-06,0.5000
2025-08-17T13:03:01,LSTM_1d_short_V11,14,val,0.474240,0.614801,0.538742,7.341523e-06,0.3000
