epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.684949,0.685359,0.635209,0.776915,0.776915
2,0.674184,0.675204,0.635209,0.776915,0.776915
3,0.663401,0.664956,0.635209,0.776915,0.776915
4,0.649655,0.657422,0.635209,0.776915,0.776915
5,0.637165,0.669590,0.635209,0.776915,0.776915
6,0.633599,0.678967,0.635209,0.776915,0.776915
7,0.634955,0.670179,0.635209,0.776915,0.776915
8,0.633801,0.673470,0.635209,0.776915,0.776915
9,0.632818,0.681286,0.635209,0.776915,0.776915
10,0.632941,0.683847,0.635209,0.776915,0.776915
11,0.633430,0.677311,0.635209,0.776915,0.776915
12,0.634204,0.679426,0.635209,0.776915,0.776915
13,0.633583,0.682849,0.635209,0.776915,0.776915
14,0.634710,0.679113,0.635209,0.776915,0.776915
15,0.633679,0.684439,0.635209,0.776915,0.776915
16,0.633464,0.682869,0.635209,0.776915,0.776915
