epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.663813,0.620543,0.693175,0.818787,0.818787
2,0.628169,0.615331,0.693175,0.818787,0.818787
3,0.627381,0.616310,0.693175,0.818787,0.818787
4,0.627854,0.615513,0.693175,0.818787,0.818787
5,0.627754,0.621308,0.693175,0.818787,0.818787
6,0.627306,0.622244,0.693175,0.818787,0.818787
7,0.628214,0.622914,0.693175,0.818787,0.818787
8,0.627908,0.622779,0.693175,0.818787,0.818787
9,0.627090,0.629170,0.693175,0.818787,0.818787
10,0.627015,0.625815,0.693175,0.818787,0.818787
11,0.626058,0.621389,0.693175,0.818787,0.818787
12,0.627153,0.622711,0.693175,0.818787,0.818787
13,0.626647,0.621414,0.693175,0.818787,0.818787
14,0.626381,0.623497,0.690573,0.816969,0.818787
