epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.658462,0.651616,0.665992,0.799514,0.799514
2,0.621519,0.642010,0.665992,0.799514,0.799514
3,0.620931,0.645848,0.665992,0.799514,0.799514
4,0.620801,0.644287,0.665992,0.799514,0.799514
5,0.622347,0.641007,0.665992,0.799514,0.799514
6,0.621073,0.646813,0.665992,0.799514,0.799514
7,0.620229,0.640078,0.665992,0.799514,0.799514
8,0.620523,0.652335,0.665992,0.799514,0.799514
9,0.620529,0.649004,0.665992,0.799514,0.799514
10,0.620926,0.663568,0.665992,0.799514,0.799514
11,0.621138,0.650492,0.665992,0.799514,0.799514
12,0.620729,0.655005,0.665992,0.799514,0.799514
13,0.620939,0.664123,0.665992,0.799514,0.799514
14,0.622015,0.662636,0.665992,0.799514,0.799514
15,0.620402,0.659606,0.665992,0.799514,0.799514
16,0.620443,0.664223,0.665992,0.799514,0.799514
17,0.619733,0.667040,0.665992,0.799514,0.799514
18,0.620566,0.655117,0.665992,0.799514,0.799514
19,0.621204,0.664673,0.665992,0.799514,0.799514
