epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.667045,0.662922,0.635209,0.776915,0.776915
2,0.658063,0.655803,0.635209,0.776915,0.776915
3,0.646810,0.658145,0.635209,0.776915,0.776915
4,0.638111,0.683600,0.635209,0.776915,0.776915
5,0.633661,0.705352,0.635209,0.776915,0.776915
6,0.632978,0.696265,0.635209,0.776915,0.776915
7,0.631999,0.684136,0.635209,0.776915,0.776915
8,0.631547,0.678949,0.635209,0.776915,0.776915
9,0.631973,0.684526,0.635209,0.776915,0.776915
10,0.631201,0.687199,0.635209,0.776915,0.776915
11,0.631166,0.689234,0.635209,0.776915,0.776915
12,0.630345,0.683870,0.635209,0.776915,0.776915
13,0.629783,0.679435,0.635209,0.776915,0.776915
14,0.631014,0.682441,0.635209,0.776915,0.776915
