epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.669924,0.618702,0.693175,0.818787,0.818787
2,0.628269,0.619269,0.693175,0.818787,0.818787
3,0.628434,0.615080,0.693175,0.818787,0.818787
4,0.626551,0.618658,0.693175,0.818787,0.818787
5,0.627841,0.619666,0.693175,0.818787,0.818787
6,0.628187,0.621933,0.693175,0.818787,0.818787
7,0.627222,0.626953,0.693175,0.818787,0.818787
8,0.627747,0.632969,0.693175,0.818787,0.818787
9,0.626897,0.627927,0.693175,0.818787,0.818787
10,0.627063,0.624471,0.693175,0.818787,0.818787
11,0.626601,0.622711,0.693175,0.818787,0.818787
12,0.627594,0.624259,0.693175,0.818787,0.818787
13,0.626680,0.625053,0.693175,0.818787,0.818787
14,0.625947,0.628810,0.692597,0.818322,0.818787
15,0.625344,0.633153,0.693175,0.818787,0.818787
