epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.675583,0.672477,0.669691,0.802174,0.802174
2,0.666418,0.665939,0.669691,0.802174,0.802174
3,0.658069,0.658901,0.669691,0.802174,0.802174
4,0.648777,0.650191,0.669691,0.802174,0.802174
5,0.636387,0.640526,0.669691,0.802174,0.802174
6,0.627872,0.633217,0.669691,0.802174,0.802174
7,0.627973,0.632731,0.669691,0.802174,0.802174
8,0.626289,0.633626,0.669691,0.802174,0.802174
9,0.626396,0.633698,0.669691,0.802174,0.802174
10,0.625450,0.633469,0.669691,0.802174,0.802174
11,0.626333,0.634458,0.669691,0.802174,0.802174
12,0.628336,0.634903,0.669691,0.802174,0.802174
13,0.626197,0.636593,0.669691,0.802174,0.802174
14,0.626584,0.636171,0.669691,0.802174,0.802174
15,0.626093,0.635909,0.669691,0.802174,0.802174
16,0.625526,0.635260,0.669691,0.802174,0.802174
17,0.626211,0.636121,0.669691,0.802174,0.802174
18,0.626507,0.636470,0.669691,0.802174,0.802174
19,0.625677,0.636579,0.669691,0.802174,0.802174
