epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.707991,0.687533,0.649728,0.777906,0.777906
2,0.692661,0.667880,0.635209,0.776915,0.777906
3,0.675068,0.654371,0.635209,0.776915,0.777906
4,0.657753,0.659791,0.635209,0.776915,0.777906
5,0.639554,0.699076,0.635209,0.776915,0.777906
6,0.634372,0.712257,0.635209,0.776915,0.777906
7,0.634450,0.692824,0.635209,0.776915,0.777906
8,0.633074,0.681137,0.635209,0.776915,0.777906
9,0.633506,0.685762,0.635209,0.776915,0.777906
10,0.632585,0.687512,0.635209,0.776915,0.777906
11,0.633270,0.685960,0.635209,0.776915,0.777906
12,0.631725,0.689012,0.635209,0.776915,0.777906
13,0.632263,0.685641,0.635209,0.776915,0.777906
