epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.697099,0.684220,0.669691,0.802174,0.802174
2,0.685318,0.668209,0.669691,0.802174,0.802174
3,0.673210,0.652352,0.669691,0.802174,0.802174
4,0.657531,0.634963,0.669691,0.802174,0.802174
5,0.637538,0.623008,0.669691,0.802174,0.802174
6,0.630010,0.625483,0.669691,0.802174,0.802174
7,0.629687,0.624664,0.669691,0.802174,0.802174
8,0.628872,0.624546,0.669691,0.802174,0.802174
9,0.627198,0.624909,0.669691,0.802174,0.802174
10,0.627679,0.625663,0.669691,0.802174,0.802174
11,0.626467,0.625751,0.669691,0.802174,0.802174
12,0.627585,0.627053,0.669691,0.802174,0.802174
13,0.627264,0.628002,0.669691,0.802174,0.802174
14,0.626333,0.627978,0.669691,0.802174,0.802174
15,0.626400,0.627370,0.669691,0.802174,0.802174
16,0.627632,0.629274,0.669691,0.802174,0.802174
17,0.626735,0.634470,0.669691,0.802174,0.802174
