epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.689698,0.687791,0.667877,0.799122,0.799122
2,0.677528,0.674979,0.669691,0.802174,0.802174
3,0.664276,0.659946,0.669691,0.802174,0.802174
4,0.647316,0.641182,0.669691,0.802174,0.802174
5,0.629031,0.628919,0.669691,0.802174,0.802174
6,0.630893,0.630516,0.669691,0.802174,0.802174
7,0.626805,0.638642,0.669691,0.802174,0.802174
8,0.627985,0.640289,0.669691,0.802174,0.802174
9,0.626905,0.638281,0.669691,0.802174,0.802174
10,0.626964,0.640267,0.669691,0.802174,0.802174
11,0.626663,0.641779,0.669691,0.802174,0.802174
12,0.627090,0.641234,0.669691,0.802174,0.802174
13,0.626853,0.642690,0.669691,0.802174,0.802174
14,0.625988,0.643487,0.669691,0.802174,0.802174
15,0.627101,0.644503,0.669691,0.802174,0.802174
16,0.625786,0.645164,0.669691,0.802174,0.802174
17,0.626308,0.648019,0.669691,0.802174,0.802174
