epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.659894,0.617340,0.693175,0.818787,0.818787
2,0.629011,0.616263,0.693175,0.818787,0.818787
3,0.628152,0.618212,0.693175,0.818787,0.818787
4,0.628367,0.617138,0.693175,0.818787,0.818787
5,0.627957,0.621285,0.693175,0.818787,0.818787
6,0.628440,0.616666,0.693175,0.818787,0.818787
7,0.628405,0.622655,0.693175,0.818787,0.818787
8,0.628644,0.622169,0.693175,0.818787,0.818787
9,0.628143,0.616895,0.693175,0.818787,0.818787
10,0.627477,0.621100,0.693175,0.818787,0.818787
11,0.626837,0.621171,0.693175,0.818787,0.818787
12,0.627199,0.622440,0.693175,0.818787,0.818787
13,0.627349,0.621268,0.693175,0.818787,0.818787
14,0.627702,0.622435,0.693175,0.818787,0.818787
