epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.654172,0.641366,0.665992,0.799514,0.799514
2,0.622651,0.637944,0.665992,0.799514,0.799514
3,0.622416,0.641517,0.665992,0.799514,0.799514
4,0.620471,0.639888,0.665992,0.799514,0.799514
5,0.621926,0.645604,0.665992,0.799514,0.799514
6,0.620210,0.645873,0.665992,0.799514,0.799514
7,0.620408,0.640214,0.665992,0.799514,0.799514
8,0.620125,0.643540,0.665992,0.799514,0.799514
9,0.620941,0.648005,0.665992,0.799514,0.799514
10,0.619779,0.648589,0.665992,0.799514,0.799514
11,0.620678,0.645576,0.665992,0.799514,0.799514
12,0.620119,0.642840,0.665992,0.799514,0.799514
13,0.620778,0.643359,0.665992,0.799514,0.799514
14,0.620737,0.649786,0.665992,0.799514,0.799514
