epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.650506,0.620722,0.693175,0.818787,0.818787
2,0.628732,0.615286,0.693175,0.818787,0.818787
3,0.627724,0.616131,0.693175,0.818787,0.818787
4,0.627709,0.619330,0.693175,0.818787,0.818787
5,0.627240,0.617232,0.693175,0.818787,0.818787
6,0.626154,0.616430,0.693175,0.818787,0.818787
7,0.626187,0.618824,0.693175,0.818787,0.818787
8,0.626901,0.622243,0.693175,0.818787,0.818787
9,0.626739,0.625744,0.693175,0.818787,0.818787
10,0.626237,0.617921,0.693175,0.818787,0.818787
11,0.626571,0.621294,0.693175,0.818787,0.818787
12,0.626422,0.627913,0.693175,0.818787,0.818787
13,0.626465,0.619851,0.693175,0.818787,0.818787
14,0.626534,0.622476,0.693175,0.818787,0.818787
