epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.659081,0.646328,0.665992,0.799514,0.799514
2,0.621765,0.637861,0.665992,0.799514,0.799514
3,0.619963,0.641901,0.665992,0.799514,0.799514
4,0.620218,0.641276,0.665992,0.799514,0.799514
5,0.619616,0.640757,0.665992,0.799514,0.799514
6,0.621017,0.640642,0.665992,0.799514,0.799514
7,0.620632,0.640257,0.665992,0.799514,0.799514
8,0.620292,0.643277,0.665992,0.799514,0.799514
9,0.620522,0.641803,0.665992,0.799514,0.799514
10,0.621145,0.639790,0.665992,0.799514,0.799514
11,0.619605,0.648094,0.665992,0.799514,0.799514
12,0.620129,0.644736,0.665992,0.799514,0.799514
13,0.619105,0.649336,0.665992,0.799514,0.799514
14,0.619067,0.647731,0.665992,0.799514,0.799514
