epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.674539,0.676798,0.635209,0.776915,0.776915
2,0.666078,0.670021,0.635209,0.776915,0.776915
3,0.656986,0.663298,0.635209,0.776915,0.776915
4,0.647112,0.657642,0.635209,0.776915,0.776915
5,0.637066,0.659749,0.635209,0.776915,0.776915
6,0.634404,0.675303,0.635209,0.776915,0.776915
7,0.633517,0.667680,0.635209,0.776915,0.776915
8,0.633387,0.670537,0.635209,0.776915,0.776915
9,0.631759,0.674756,0.635209,0.776915,0.776915
10,0.632049,0.682059,0.635209,0.776915,0.776915
11,0.633010,0.687498,0.635209,0.776915,0.776915
12,0.632306,0.683846,0.635209,0.776915,0.776915
13,0.631461,0.682754,0.635209,0.776915,0.776915
14,0.631963,0.686712,0.635209,0.776915,0.776915
15,0.633198,0.680747,0.635209,0.776915,0.776915
16,0.631956,0.685620,0.635209,0.776915,0.776915
