epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.656946,0.615800,0.693175,0.818787,0.818787
2,0.628208,0.617408,0.693175,0.818787,0.818787
3,0.628181,0.617145,0.693175,0.818787,0.818787
4,0.627733,0.617431,0.693175,0.818787,0.818787
5,0.627675,0.616360,0.693175,0.818787,0.818787
6,0.628078,0.617263,0.693175,0.818787,0.818787
7,0.627950,0.618163,0.693175,0.818787,0.818787
8,0.627559,0.616138,0.693175,0.818787,0.818787
9,0.627527,0.620631,0.693175,0.818787,0.818787
10,0.626521,0.617350,0.693175,0.818787,0.818787
11,0.627309,0.621455,0.693175,0.818787,0.818787
12,0.627232,0.619522,0.693175,0.818787,0.818787
13,0.627203,0.621729,0.693175,0.818787,0.818787
