epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.680095,0.675612,0.635209,0.776915,0.776915
2,0.670319,0.666243,0.635209,0.776915,0.776915
3,0.660329,0.657546,0.635209,0.776915,0.776915
4,0.648244,0.656071,0.635209,0.776915,0.776915
5,0.634892,0.688602,0.635209,0.776915,0.776915
6,0.635434,0.697941,0.635209,0.776915,0.776915
7,0.634191,0.683733,0.635209,0.776915,0.776915
8,0.634648,0.678413,0.635209,0.776915,0.776915
9,0.633505,0.683511,0.635209,0.776915,0.776915
10,0.632373,0.690904,0.635209,0.776915,0.776915
11,0.633800,0.689958,0.635209,0.776915,0.776915
12,0.633522,0.688843,0.635209,0.776915,0.776915
13,0.633561,0.686362,0.635209,0.776915,0.776915
14,0.632925,0.690362,0.635209,0.776915,0.776915
15,0.634520,0.697491,0.635209,0.776915,0.776915
16,0.632840,0.689125,0.635209,0.776915,0.776915
