epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.653419,0.653826,0.665992,0.799514,0.799514
2,0.620499,0.645343,0.665992,0.799514,0.799514
3,0.620311,0.651249,0.665992,0.799514,0.799514
4,0.620488,0.652843,0.665992,0.799514,0.799514
5,0.620254,0.644840,0.665992,0.799514,0.799514
6,0.619748,0.648114,0.665992,0.799514,0.799514
7,0.620562,0.646154,0.665992,0.799514,0.799514
8,0.619188,0.647620,0.665992,0.799514,0.799514
9,0.618951,0.644434,0.665992,0.799514,0.799514
10,0.618433,0.650292,0.665992,0.799514,0.799514
11,0.618870,0.644570,0.665992,0.799514,0.799514
12,0.619496,0.647995,0.665992,0.799514,0.799514
13,0.618318,0.660659,0.665992,0.799514,0.799514
14,0.618696,0.651412,0.665992,0.799514,0.799514
15,0.617434,0.656794,0.665992,0.799514,0.799514
16,0.617776,0.650290,0.665992,0.799514,0.799514
17,0.617923,0.651138,0.665992,0.799514,0.799514
18,0.617879,0.658159,0.665992,0.799514,0.799514
19,0.616901,0.650170,0.665992,0.799514,0.799514
20,0.616269,0.652686,0.665992,0.799514,0.799514
21,0.616128,0.655437,0.665992,0.799514,0.799514
