epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.638443,0.649231,0.665992,0.799514,0.799514
2,0.620785,0.650939,0.665992,0.799514,0.799514
3,0.621194,0.647123,0.665992,0.799514,0.799514
4,0.621273,0.644589,0.665992,0.799514,0.799514
5,0.620326,0.658645,0.665992,0.799514,0.799514
6,0.620211,0.645404,0.665992,0.799514,0.799514
7,0.620879,0.650899,0.665992,0.799514,0.799514
8,0.620505,0.655377,0.665992,0.799514,0.799514
9,0.620360,0.657879,0.665992,0.799514,0.799514
10,0.620841,0.645852,0.665992,0.799514,0.799514
11,0.620261,0.647532,0.665992,0.799514,0.799514
12,0.621679,0.652115,0.665992,0.799514,0.799514
13,0.619667,0.650116,0.665992,0.799514,0.799514
14,0.620901,0.651666,0.665992,0.799514,0.799514
15,0.620807,0.646208,0.665992,0.799514,0.799514
16,0.620233,0.644530,0.665992,0.799514,0.799514
17,0.620677,0.655665,0.665992,0.799514,0.799514
18,0.620737,0.655304,0.665992,0.799514,0.799514
19,0.620541,0.658726,0.665992,0.799514,0.799514
20,0.619503,0.656980,0.665992,0.799514,0.799514
21,0.619860,0.662419,0.665992,0.799514,0.799514
22,0.620796,0.659240,0.665992,0.799514,0.799514
23,0.618816,0.655176,0.665992,0.799514,0.799514
24,0.619612,0.665979,0.665992,0.799514,0.799514
25,0.619803,0.656705,0.665992,0.799514,0.799514
26,0.619943,0.654983,0.665992,0.799514,0.799514
27,0.620025,0.670294,0.665992,0.799514,0.799514
28,0.619356,0.656137,0.665992,0.799514,0.799514
