epoch,train_loss,val_loss,val_acc,val_f1,best_f1
1,0.677689,0.673889,0.635209,0.776915,0.776915
2,0.669445,0.666259,0.635209,0.776915,0.776915
3,0.661335,0.659650,0.635209,0.776915,0.776915
4,0.652548,0.654920,0.635209,0.776915,0.776915
5,0.642863,0.661444,0.635209,0.776915,0.776915
6,0.633711,0.694846,0.635209,0.776915,0.776915
7,0.634832,0.700024,0.635209,0.776915,0.776915
8,0.634088,0.678409,0.635209,0.776915,0.776915
9,0.633157,0.678447,0.635209,0.776915,0.776915
10,0.633288,0.686217,0.635209,0.776915,0.776915
11,0.632469,0.689729,0.635209,0.776915,0.776915
12,0.631923,0.688178,0.635209,0.776915,0.776915
13,0.632221,0.684626,0.635209,0.776915,0.776915
14,0.631133,0.687697,0.635209,0.776915,0.776915
15,0.632751,0.686754,0.635209,0.776915,0.776915
16,0.632565,0.691350,0.635209,0.776915,0.776915
